gene,coefficient,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pval,fdr,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
ICK,-0.011328588754052364,0.011328588754052364,0.5191342467580996,0.005881058389667252,93.0,1491.0,70.0,0.9942496406025376,0.9068691793237077,0.9956872304519032,-1.6769308517889652,0.09355600433793976,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL23A,0.008649898734964292,0.008649898734964292,0.6778930211545549,0.005863705986125906,170.0,360.0,71.0,0.9894368398024876,0.977561097568598,0.9956247265454091,1.2582501063114588,0.20830131907457128,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PCA3,-0.013694751932750325,0.013694751932750325,0.41978780614011807,0.0057488898694824,59.0,2995.0,72.0,0.9963747734233389,0.8128633039564973,0.9955622226389149,-2.0245606265499805,0.04291250070649655,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MARCH3,0.007631676505677329,0.007631676505677329,0.7502956120856823,0.005726013395067092,226.0,164.0,73.0,0.985936621038815,0.9898118632414525,0.9954997187324208,1.1086558740073014,0.267578664438723,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PRKG1,0.014656565385331308,0.014656565385331308,0.3870358843043145,0.005672616744775709,48.0,3668.0,74.0,0.9970623163947747,0.7707981748859304,0.9954372148259266,2.140732005079157,0.032295655990513206,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GPC6,0.010938989990045429,0.010938989990045429,0.5183244680185453,0.005669946167250489,101.0,1504.0,75.0,0.9937496093505844,0.9060566285392837,0.9953747109194324,1.5945566994387976,0.11081140202917195,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PHACTR1,-0.018565728473794327,0.018565728473794327,0.3041817373952829,0.0056473555431678325,23.0,5735.0,76.0,0.9986249140571286,0.6416026001625101,0.9953122070129383,-2.7401902555940327,0.0061403628636940155,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GAPDH,0.008133399705806703,0.008133399705806703,0.689326329368708,0.005606566564492263,197.0,329.0,77.0,0.9877492343271455,0.9794987186699169,0.9952497031064441,1.1823675793637027,0.23705988149105295,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPLP1,0.01032197541296624,0.01032197541296624,0.5403400106451294,0.005577376304520942,113.0,1265.0,78.0,0.9929995624726545,0.9209950621913869,0.99518719919995,1.5039067221315134,0.1326053859414562,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC010974.2,-0.0077241209562246916,0.0077241209562246916,0.7190222492366115,0.005553814823320324,223.0,246.0,79.0,0.9861241327582974,0.9846865429089318,0.9951246952934558,-1.1473729836026838,0.25122750197560983,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CALD1,0.009819483234118222,0.009819483234118222,0.5635491543388083,0.0055337614726314295,124.0,1044.0,80.0,0.9923120195012188,0.9348084255265954,0.9950621913869617,1.4300820406705201,0.15269347403556388,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
KCND2,0.009532148513677193,0.009532148513677193,0.5780062966888332,0.00550964186187852,132.0,930.0,81.0,0.9918119882492655,0.9419338708669291,0.9949996874804675,1.387867663806242,0.1651773460252164,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
YPEL2,0.007301049564991866,0.007301049564991866,0.7533421855643659,0.005500188636204736,258.0,156.0,82.0,0.983936496031002,0.9903118944934058,0.9949371835739734,1.0600811307456566,0.28910769135310854,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS20,0.00784068626773639,0.00784068626773639,0.6967831530388636,0.005463258099621881,212.0,307.0,83.0,0.9868116757297332,0.9808738046127883,0.9948746796674792,1.1393629770345013,0.2545517911885429,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DBNDD2,-0.008941510515863494,0.008941510515863494,0.6098439098666331,0.005452925733107808,156.0,699.0,84.0,0.9903118944934058,0.9563722732670792,0.994812175760985,-1.3262282976501814,0.1847640888183335,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TNC,0.012588373943705593,0.012588373943705593,0.43288326061786436,0.005449296358628241,73.0,2741.0,85.0,0.9954997187324208,0.8287392962060129,0.9947496718544909,1.8368793665596805,0.06622770594594862,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
VCAN,0.010330983151292227,0.010330983151292227,0.5255154463495371,0.005429091221980882,112.0,1406.0,86.0,0.9930620663791487,0.912182011375711,0.9946871679479967,1.505230112704725,0.13226492581472504,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PPP1R14A,-0.011761093710985207,0.011761093710985207,0.45907364205303713,0.005399208124429049,86.0,2289.0,87.0,0.9946871679479967,0.8569910619413713,0.9946246640415026,-1.7404732152722484,0.08177595927752823,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LINC01470,-0.013335553550311343,0.013335553550311343,0.40319831282612867,0.005376872692088024,66.0,3320.0,88.0,0.9959372460778799,0.7925495343458966,0.9945621601350084,-1.9717882506183697,0.048633784173183425,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
HSP90AA1,0.009897846895934233,0.009897846895934233,0.543067367707691,0.005375197659748744,122.0,1237.0,89.0,0.9924370273142071,0.9227451715732233,0.9944996562285143,1.4415950007029463,0.14941665959951766,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
KIF6,0.010377636453154598,0.010377636453154598,0.5103094675418524,0.00529580613275224,111.0,1599.0,90.0,0.9931245702856428,0.9001187574223389,0.9944371523220201,1.512084279384471,0.13051242357251147,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL37A,0.009131796935139795,0.009131796935139795,0.5797504546963331,0.005294163425341877,146.0,920.0,91.0,0.9909369335583474,0.9425589099318707,0.9943746484155259,1.3290491806495743,0.18383174483759768,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS14,0.0074989629922098166,0.0074989629922098166,0.7046846128892682,0.005284403833236323,244.0,284.0,92.0,0.9848115507219202,0.9823113944621539,0.9943121445090318,1.0891579927073984,0.27608421978209363,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FAM171B,-0.009163046885941554,0.009163046885941554,0.5697032464698923,0.005220217558476741,143.0,1002.0,93.0,0.9911244452778298,0.93743358959935,0.9942496406025376,-1.3587757732955368,0.17421765250920496,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CTNNA3,0.013310758228996031,0.013310758228996031,0.38697119371209326,0.005150880001087663,67.0,3670.0,94.0,0.9958747421713857,0.7706731670729421,0.9941871366960435,1.9430099532610585,0.052014955729682066,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SEMA6D,-0.0174513516219869,0.0174513516219869,0.2938760901120591,0.005128534981840251,27.0,6022.0,95.0,0.9983748984311519,0.6236639789986874,0.9941246327895493,-2.5764692673374765,0.009981507823190183,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FMN1,-0.012460412809440402,0.012460412809440402,0.40935964966201505,0.005100790222316608,77.0,3176.0,96.0,0.9952497031064441,0.801550096881055,0.9940621288830552,-1.8432151321741208,0.06529760638246263,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS12,0.009275141970598862,0.009275141970598862,0.549274239735699,0.0050945965543413635,138.0,1174.0,97.0,0.9914369648103006,0.9266829176823551,0.993999624976561,1.3501090140703473,0.1769810173691968,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC4A8,0.009280164149274246,0.009280164149274246,0.543522379233301,0.005043976898089122,137.0,1230.0,98.0,0.9914994687167948,0.9231826989186824,0.9939371210700669,1.3508468578748027,0.17674449436006712,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL13A,0.008416095251557489,0.008416095251557489,0.5982004291811708,0.005034511791511303,184.0,782.0,99.0,0.9885617851115694,0.9511844490280642,0.9938746171635727,1.2239003822489904,0.22098980940972401,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL13,0.009041637824853734,0.009041637824853734,0.5563208118995132,0.005030051295623978,151.0,1112.0,100.0,0.9906244140258766,0.9305581598849928,0.9938121132570785,1.3158032678217686,0.1882400821921848,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL38,0.0074535181800063,0.0074535181800063,0.6742439289273305,0.005025489382018734,248.0,377.0,101.0,0.9845615350959435,0.9764985311581974,0.9937496093505844,1.0824813737943029,0.2790386874731532,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
