gene,mean_group1,mean_group2,log_fold_change,abs_log_fold_change,t_statistic,pvalue,padj,significant
CCSER1,0.5211089,0.48140854,-0.03970039,0.03970039,0.3509651526629143,0.725688563642571,0.7819919866838049,False
IL1RAP,0.27995685,0.2988495,0.018892646,0.018892646,-0.3437062971123731,0.7311395716554455,0.7870178381651728,False
SAT1,0.8840078,0.8468135,-0.03719431,0.03719431,0.34163710263602104,0.7326959321188087,0.7878450882997943,False
MT-CO3,3.0366263,2.9495342,-0.08709216,0.08709216,0.33582295037784426,0.7370749684754438,0.7917024366009063,False
TNRC6A,4.177301,4.2356052,0.05830431,0.05830431,-0.3236886781299159,0.7462415605568131,0.8006883696961514,False
XACT,0.47583082,0.43834642,-0.037484407,0.037484407,0.322039774592913,0.7474900051286657,0.8011682798806706,False
TMEM163,0.26344833,0.2799596,0.016511261,0.016511261,-0.3151930942767297,0.7526809399869085,0.8058682440973325,False
NCALD,0.6827905,0.7151415,0.032350957,0.032350957,-0.296720873941313,0.7667413593473402,0.8200442345960858,False
MAP3K5,1.4742051,1.4206637,-0.053541422,0.053541422,0.29561809375108866,0.767583247876682,0.8200675725178226,False
LINC00609,3.2116952,3.140705,-0.070990086,0.070990086,0.2938507323621836,0.7689330660606191,0.8205525417676264,False
MACF1,7.4744377,7.567292,0.0928545,0.0928545,-0.2920910893692043,0.770277686591244,0.8205525417676264,False
NRG1,0.2601011,0.21697192,-0.04312919,0.04312919,0.2918017671879593,0.7704988367198011,0.8205525417676264,False
MEG3,0.81634235,0.712918,-0.10342437,0.10342437,0.2872495770971257,0.7739808582287444,0.8233838917327069,False
RBPJ,4.106436,4.0822,-0.024235725,0.024235725,0.2690957297807415,0.787911637128541,0.8373131106573231,False
PTPRN2,0.47712228,0.5086328,0.031510502,0.031510502,-0.25217845334498085,0.8009550555921048,0.8502707596519159,False
MEGF11,0.58600146,0.626736,0.04073453,0.04073453,-0.2508286683741861,0.8019982063064326,0.8504752983101088,False
SLC2A3,0.058846854,0.06500003,0.0061531737,0.0061531737,-0.24822909258594453,0.8040082241547329,0.8517036272825561,False
MEF2C-AS1,0.7779495,0.75454986,-0.023399651,0.023399651,0.2468358672816958,0.8050860151501977,0.8517319255764004,False
KHDRBS3,1.5269526,1.5680302,0.041077614,0.041077614,-0.24599278169346003,0.8057384015952748,0.8517319255764004,False
AK5,6.9026523,6.9645634,0.061911106,0.061911106,-0.24211394365849478,0.8087416160999501,0.854003818479356,False
IQCA1,0.7192328,0.68511546,-0.03411734,0.03411734,0.24048875860629298,0.810000767796854,0.8544311896591288,False
RYR3,0.7980509,0.8453165,0.04726565,0.04726565,-0.23603882538085105,0.8134509740307851,0.8571664636783827,False
PREX2,3.8903491,3.822513,-0.067836046,0.067836046,0.23472672794337215,0.814468989912202,0.8573357788549495,False
DNAJC6,10.332466,10.252388,-0.080078125,0.080078125,0.23184439664988882,0.8167064015136838,0.8584702974100824,False
BAALC,0.96655756,0.98104185,0.014484286,0.014484286,-0.23112673137248835,0.8172637231343984,0.8584702974100824,False
ITPR2,5.18467,5.0562077,-0.12846231,0.12846231,0.2281816741503249,0.8195517499616894,0.8599703567279008,False
GPC6,1.0521806,1.091469,0.0392884,0.0392884,-0.22398639726164665,0.8228137314964261,0.8624881881513901,False
ATRNL1,0.986679,1.0387083,0.05202931,0.05202931,-0.21516712487549683,0.829680982496871,0.8687758979024827,False
ZFHX3,1.651374,1.6129065,-0.038467526,0.038467526,0.21087413409070327,0.8330285365409895,0.8713687620721648,False
TNC,0.18412538,0.16533981,-0.018785566,0.018785566,0.2068768070412127,0.8361482699341316,0.8737181504013914,False
MAPK4,0.4320112,0.4502,0.018188804,0.018188804,-0.20498525539364731,0.8376254440525832,0.8743480626853687,False
BCL2,1.6368182,1.6111927,-0.025625467,0.025625467,0.20369365767832476,0.8386344244182952,0.8744884509054173,False
ANO4,12.575089,12.487353,-0.08773613,0.08773613,0.19917329370172024,0.8421677594994972,0.8772580828119763,False
RBFOX1,1.7188697,1.8361799,0.11731017,0.11731017,-0.19693091846917138,0.8439216948526915,0.8781703380360995,False
KIF1B,7.070264,7.0444384,-0.0258255,0.0258255,0.19441994631220813,0.8458866405944436,0.8793000421979664,False
ITPKB,1.388999,1.4009919,0.011992931,0.011992931,-0.18261269812352207,0.8551390079158991,0.8872726265634564,False
RGS7,1.731024,1.6917161,-0.039307952,0.039307952,0.182368205744607,0.855330812007172,0.8872726265634564,False
PFKFB3,1.045655,1.0337431,-0.011911869,0.011911869,0.17962480571848768,0.8574835916586339,0.8885840328068745,False
TRPM3,1.4420778,1.4975502,0.055472493,0.055472493,-0.17531418629888243,0.8608683271604104,0.8911680405387271,False
TENM4,0.83377874,0.81684166,-0.016937077,0.016937077,0.167349893589738,0.8671286508647185,0.896720424885955,False
MBP,25.731045,25.87844,0.14739609,0.14739609,-0.16290950867586362,0.8706226641976413,0.8994035787165716,False
DGKI,1.3822567,1.3672959,-0.014960885,0.014960885,0.14652488580946013,0.8835366375272119,0.9106081332812077,False
FNBP1,7.038193,7.0616984,0.02350521,0.02350521,-0.14612058616880433,0.883855703739842,0.9106081332812077,False
KCNIP4,4.162221,4.299799,0.13757801,0.13757801,-0.14568371325853036,0.8842004974160527,0.9106081332812077,False
ANKIB1,5.68801,5.667857,-0.020153046,0.020153046,0.14452867336514416,0.8851121964349933,0.9106092555915569,False
ABCA1,1.5673645,1.5541016,-0.013262868,0.013262868,0.13821404282633407,0.8900991385642386,0.9147987035603686,False
MMD2,0.7313556,0.7503978,0.019042194,0.019042194,-0.13371740967944828,0.8936529964092834,0.9169203901026115,False
KLF12,0.83323437,0.81759834,-0.015636027,0.015636027,0.13328181206020795,0.8939973803500462,0.9169203901026115,False
SCD5,9.43928,9.40669,-0.032589912,0.032589912,0.12945120021166884,0.8970267208417742,0.9190847549608342,False
CSGALNACT1,1.6504146,1.6755606,0.025146008,0.025146008,-0.1154702650690522,0.9080956163700109,0.9294735070317409,False
EML4,0.77422464,0.763573,-0.010651648,0.010651648,0.11090647174467749,0.911712812786142,0.9318854473519768,False
SHISA9,0.45898393,0.44580796,-0.013175964,0.013175964,0.11014584725709656,0.9123158529575852,0.9318854473519768,False
STAT4,0.11617328,0.10312447,-0.013048813,0.013048813,0.1017314890815403,0.9189902421146507,0.9370423870536431,False
UTRN,0.6765431,0.6657843,-0.010758817,0.010758817,0.10141855178303587,0.9192385816996238,0.9370423870536431,False
AL392086.3,0.81115794,0.80328,-0.007877946,0.007877946,0.09396430224612858,0.9251563746234552,0.9421144344434371,False
SCD,3.26007,3.2474413,-0.012628794,0.012628794,0.09026616520548778,0.9280938189598058,0.9441442715766082,False
SH3GL3,9.751952,9.781834,0.029881477,0.029881477,-0.0830157003428358,0.9338557028402172,0.9482778405324052,False
MDGA2,2.4606419,2.4267247,-0.03391719,0.03391719,0.08267266660402618,0.9341283972913363,0.9482778405324052,False
NPL,0.6845155,0.69168335,0.0071678758,0.0071678758,-0.08157385256446027,0.9350019507649515,0.9482778405324052,False
SAMD12,5.96788,5.9508405,-0.017039299,0.017039299,0.0776405142331077,0.9381295766136888,0.9504858932256219,False
ZHX2,3.7631488,3.7694278,0.0062789917,0.0062789917,-0.07636269213257951,0.939145855329685,0.950552485151503,False
MACROD2,2.3513808,2.3675191,0.016138315,0.016138315,-0.05539770848651272,0.9558327093452055,0.9655525946090118,False
PTPRM,1.5941409,1.5874187,-0.006722212,0.006722212,0.05531690199333211,0.9558970686629217,0.9655525946090118,False
MYRF,2.4091778,2.404445,-0.004732847,0.004732847,0.05273646286385331,0.9579524400550683,0.966652310852743,False
ATP10B,3.9970698,3.9915125,-0.0055572987,0.0055572987,0.046543872095808576,0.9628860787351134,0.9706512890474934,False
MAP4K5,6.7536044,6.759662,0.0060577393,0.0060577393,-0.035219967051330806,0.9719113836266411,0.9787627226854392,False
FAM13C,4.159175,4.1554637,-0.0037112236,0.0037112236,0.02685466332468564,0.9785810226143539,0.9844879503162514,False
MTSS1,2.3737965,2.3760684,0.0022718906,0.0022718906,-0.02432337784885561,0.9805995281813839,0.9855271640013908,False
ROBO2,0.7673844,0.76195693,-0.0054274797,0.0054274797,0.01543701564250478,0.9876866181183754,0.9916532310425457,False
VCAN,1.0663047,1.0697855,0.003480792,0.003480792,-0.013446530625549508,0.9892742315948069,0.9922509845484523,False
TTC28,2.7562094,2.7559695,-0.00023984909,0.00023984909,0.002848247787286202,0.9977279993506072,0.9992798442533298,False
PARP8,0.7061304,0.7058697,-0.00026071072,0.00026071072,0.001993519197708731,0.9984098012612848,0.9992798442533298,False
PHACTR1,2.945594,2.9451642,-0.0004298687,0.0004298687,0.0009028076269572301,0.9992798442533298,0.9992798442533298,False
