"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0016054","organic acid catabolic process",154,0.3857131173185,1.49506557825788,0.00403328403078745,0.0818420551247287,0.0755356263660633,3466,"tags=42%, list=30%, signal=29%","66968/232174/19193/69772/18125/56720/269823/235674/15186/14245/16367/50880/100705/70503/107747/16890/210009/52538/15930/230784/19125/15108/12801/76574/13177/229517/257635/12896/52815/66948/12035/54608/13167/108682/30956/67528/11847/76187/20322/26912/66887/231327/51798/20280/11666/23986/68631/67880/12894/71776/80911/76282/110826/216456/384783/11363/243382/110842/78038/56794/246277/15107/11651/102448"
"GO:0046395","carboxylic acid catabolic process",154,0.3857131173185,1.49506557825788,0.00403328403078745,0.0818420551247287,0.0755356263660633,3466,"tags=42%, list=30%, signal=29%","66968/232174/19193/69772/18125/56720/269823/235674/15186/14245/16367/50880/100705/70503/107747/16890/210009/52538/15930/230784/19125/15108/12801/76574/13177/229517/257635/12896/52815/66948/12035/54608/13167/108682/30956/67528/11847/76187/20322/26912/66887/231327/51798/20280/11666/23986/68631/67880/12894/71776/80911/76282/110826/216456/384783/11363/243382/110842/78038/56794/246277/15107/11651/102448"
"GO:0007162","negative regulation of cell adhesion",209,-0.307376922281297,-1.40361065051613,0.00406581852946771,0.0821909051409756,0.0758575953640907,1444,"tags=22%, list=13%, signal=20%","11540/12367/16952/56335/235611/21803/12394/12703/240025/67374/242202/20947/19264/16923/15530/16859/217303/17390/18576/11806/100182/107351/94185/69769/317757/56838/56744/17916/20315/12159/54712/228788/16183/353310/27205/243910/14190/11601/16792/15284/12493/20375/15170/16768/16149/17926"
"GO:0035176","social behavior",59,-0.440545560886482,-1.64287489786633,0.00410934193017244,0.0824484820971301,0.0760953244471513,2898,"tags=37%, list=25%, signal=28%","21380/18190/14042/545156/13385/21907/210274/56717/18032/18390/14709/66797/18430/215378/13542/56710/243961/14829/21823/16176/83433/13051"
"GO:0051703","biological process involved in intraspecies interaction between organisms",59,-0.440545560886482,-1.64287489786633,0.00410934193017244,0.0824484820971301,0.0760953244471513,2898,"tags=37%, list=25%, signal=28%","21380/18190/14042/545156/13385/21907/210274/56717/18032/18390/14709/66797/18430/215378/13542/56710/243961/14829/21823/16176/83433/13051"
"GO:0031341","regulation of cell killing",57,-0.45261266475999,-1.67353922010045,0.00428938440024081,0.0857396725077986,0.079132908593602,1587,"tags=49%, list=14%, signal=43%","22324/14964/15039/20723/15064/14991/12125/20963/12010/104709/21803/19264/16859/18950/105855/14972/216869/12628/317757/93694/14082/21354/16409/22177/20375/16768/13051/12774"
"GO:2000107","negative regulation of leukocyte apoptotic process",44,-0.47998384366231,-1.67850696903176,0.00434589127205342,0.086546243659443,0.079877328526061,1111,"tags=32%, list=10%, signal=29%","57741/76088/18950/19885/20877/14130/20315/12159/16183/14082/14127/15163/16149/12774"
"GO:2000406","positive regulation of T cell migration",21,-0.607501784618531,-1.79835869934861,0.00443932771995149,0.0880795503547412,0.0812924846027764,1262,"tags=57%, list=11%, signal=51%","11487/22418/70208/16401/16859/76088/12721/66824/20315/14082/16416/11629"
"GO:0002832","negative regulation of response to biotic stimulus",71,-0.424789080034192,-1.64134171593665,0.00445976860110058,0.0881585992475861,0.0813654422970264,2204,"tags=38%, list=19%, signal=31%","207521/19261/56417/20723/15950/14991/60533/19255/56335/21803/14824/16859/100038882/18038/100040462/16145/64685/20877/216869/547253/93694/12258/13489/100340/14190/21354/15170"
"GO:0002888","positive regulation of myeloid leukocyte mediated immunity",16,-0.681181870963091,-1.83545178449467,0.00469785591884018,0.0921846672425892,0.0850812772345955,182,"tags=44%, list=2%, signal=43%","19204/14127/16409/22177/20375/14129/16414"
"GO:0008360","regulation of cell shape",103,-0.367446017398586,-1.51300370973363,0.00469411732238991,0.0921846672425892,0.0850812772345955,713,"tags=17%, list=6%, signal=16%","64099/104215/12721/14159/13860/54712/16456/69288/16988/16542/12978/22379/15162/15212/19354/18441/20293"
"GO:0002444","myeloid leukocyte mediated immunity",72,-0.411613239350587,-1.59396242900645,0.00474055826019204,0.0926831043790101,0.0855413067542145,623,"tags=24%, list=5%, signal=22%","18159/17874/14130/14159/17916/17096/19204/56743/14127/16409/22177/20375/14129/11542/19354/16414/13051"
"GO:0007288","sperm axoneme assembly",15,0.709726505322465,1.79431175983863,0.00482656435427888,0.0940214736213525,0.0867765464958771,947,"tags=33%, list=8%, signal=31%","237625/320277/66722/17427/69707"
"GO:0035458","cellular response to interferon-beta",32,-0.548701558371572,-1.79330378715206,0.0048532557329494,0.0941988802949635,0.0869402829048944,1430,"tags=34%, list=12%, signal=30%","72935/142980/60440/215243/100040462/16145/15953/15959/14469/55932/100702"
"GO:0050817","coagulation",127,-0.348783786357407,-1.49135467541908,0.00493237277818153,0.095388884378045,0.0880385899263487,1951,"tags=32%, list=17%, signal=27%","16452/14827/12389/65116/232946/12495/59048/20170/56193/20963/19414/14726/73182/18792/546336/71853/22370/16923/21824/246694/21682/108101/54368/12628/56744/12258/319415/16456/21788/14190/11601/17096/16416/14127/18783/11552/18441/21390/15170/19124/70839"
"GO:0043605","amide catabolic process",12,0.757889105094337,1.79755418812612,0.00507107413118824,0.0977185040315662,0.0901886981983762,248,"tags=42%, list=2%, signal=41%","11486/22262/22436/19193/56720"
"GO:0097553","calcium ion transmembrane import into cytosol",128,-0.34946017897221,-1.49319110359605,0.00515319932240533,0.0989451210398758,0.0913207968962001,734,"tags=13%, list=6%, signal=13%","12335/15560/12721/54368/317757/22063/13489/14814/12159/18049/16867/17096/16416/18821/15170/15464/12774"
"GO:0045055","regulated exocytosis",191,-0.30793650237797,-1.38576394226272,0.00517560812529733,0.0990204740257778,0.0913903434756449,1617,"tags=20%, list=14%, signal=18%","171580/56193/20963/15368/268882/109905/109305/20977/64176/18752/109934/13542/110058/80976/16859/217303/12523/18166/15552/105855/20907/18159/12721/13852/14159/17916/60425/71709/17096/19204/56743/14127/16409/20375/22421/11542/19354/16414/18441"
"GO:0045123","cellular extravasation",50,-0.4614795375534,-1.66028374013921,0.00521277178273716,0.0990241788656843,0.0913937628350744,495,"tags=28%, list=4%, signal=27%","16401/67374/109934/56838/20315/14537/16456/14082/20345/21926/19204/16409/16414/13051"
"GO:0002698","negative regulation of immune effector process",80,-0.393007799159296,-1.54287899151329,0.00519794138212493,0.0990241788656843,0.0913937628350744,1402,"tags=29%, list=12%, signal=25%","16952/21803/109934/14824/19264/16859/217303/12523/105855/11806/216869/56744/93694/14130/12258/16183/14190/21926/21354/15284/20375/15170/13051"
"GO:0002718","regulation of cytokine production involved in immune response",78,-0.411433325108864,-1.60368208932863,0.00526875832166824,0.0997340577002712,0.0920489411823534,2663,"tags=44%, list=23%, signal=34%","73914/240354/210808/66873/192656/12363/22418/55991/26409/14991/56722/93759/20963/15368/12010/21803/142980/21938/68667/170743/12362/24088/11806/317757/17874/66824/58185/216799/21687/16792/21926/16176/14127/16149"
