Contrast,Database,Pathway,pvalue,p.adjust,GeneRatio,neg_log10_pvalue,neg_log10_padj,pathway_short,contrast_clean,database_clean
OUD_Effect_Male_vs_Female,C8_CellType,HE_LIM_SUN_FETAL_LUNG_C7_PCP4_POS_NEURON_CELL,6.011302290698751e-4,0.004518888643452252,16/2057,3.221031432091037,2.344968360622788,HE_LIM_SUN_FETAL_LUNG_C7_PCP4_POS_NEURON_CELL,OUD Effect Male vs Female,C8 CellType
OUD_vs_Control_Female,Reactome,Metabolism of carbohydrates and carbohydrate derivatives,2.5266500700442894e-5,0.0046900941925197125,64/1379,4.5974549017967865,2.3288184351354992,Metabolism of carbohydrates and carbohydrate de...,OUD vs Control Female,Reactome
OUD_vs_Control_Female,GO_BP,alpha-beta T cell activation involved in immune response,2.71263108258063e-4,0.004760348385157334,24/2058,3.5666092662066613,2.322361262360436,alpha-beta T cell activation involved in immune...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,alpha-beta T cell differentiation involved in immune response,2.71263108258063e-4,0.004760348385157334,24/2058,3.5666092662066613,2.322361262360436,alpha-beta T cell differentiation involved in i...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of neuron differentiation,2.71263108258063e-4,0.004760348385157334,24/2058,3.5666092662066613,2.322361262360436,positive regulation of neuron differentiation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,KEGG,Morphine addiction,5.880919815146774e-5,0.004922491133195136,28/1075,4.230554742052935,2.307815057476872,Morphine addiction,OUD vs Control Female,KEGG
OUD_vs_Control_Female,GO_BP,T cell cytokine production,3.013677763368178e-4,0.005148291656887418,14/2058,3.5209031863520512,2.2883368577682557,T cell cytokine production,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of T cell cytokine production,3.013677763368178e-4,0.005148291656887418,14/2058,3.5209031863520512,2.2883368577682557,regulation of T cell cytokine production,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,Hallmark,HALLMARK_APOPTOSIS,5.955957955677085e-4,0.005955957955677085,36/572,3.2250483766824347,2.2250483766824347,HALLMARK_APOPTOSIS,OUD Effect Male vs Female,Hallmark
OUD_vs_Control_Female,DO,adult respiratory distress syndrome,4.286594051335787e-4,0.006061186983659442,15/1094,3.3678876430609965,2.217442318082233,adult respiratory distress syndrome,OUD vs Control Female,DO
OUD_Effect_Male_vs_Female,C8_CellType,HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL,9.239972277018389e-4,0.006357779089691552,27/2057,3.0343293318054343,2.1966945663543576,HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NE...,OUD Effect Male vs Female,C8 CellType
OUD_vs_Control_Female,GO_BP,negative regulation of neuron projection development,4.3338280338752307e-4,0.006653292797605254,32/2058,3.363128325462156,2.1769633637347408,negative regulation of neuron projection develo...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of adaptive immune response,4.549989634736718e-4,0.006911422249915379,31/2058,3.3419895927015193,2.160432573214458,positive regulation of adaptive immune response,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C7_Immunologic,GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_DN,8.137992057383273e-4,0.006968066309942233,42/2332,3.089482738350551,2.1568877251208036,GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_DN,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,GO_BP,regulation of innate immune response,4.7281140464509554e-4,0.007048406467720208,86/2058,3.325312056418896,2.1519090589663423,regulation of innate immune response,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,sensory perception of pain,4.8004047673484576e-4,0.007048406467720208,22/2058,3.3187221416213917,2.1519090589663423,sensory perception of pain,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of cytokine production involved in immune response,4.823818218311207e-4,0.007048406467720208,23/2058,3.3166090665959023,2.1519090589663423,positive regulation of cytokine production invo...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of T cell cytokine production,4.899076608551829e-4,0.007112111412846729,11/2058,3.309885769277862,2.148001448662483,positive regulation of T cell cytokine production,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,GO_CC,neuron to neuron synapse,1.7705310794968244e-4,0.007292374883677545,73/1867,3.751896445333149,2.137131013395064,neuron to neuron synapse,OUD Effect Male vs Female,GO CC
OUD_vs_Control_Female,KEGG,Viral protein interaction with cytokine and cytokine receptor,3.0974792157815176e-4,0.00751680142680198,23/1075,3.5089915990767357,2.123966922466855,Viral protein interaction with cytokine and cyt...,OUD vs Control Female,KEGG
OUD_vs_Control_Female,GO_BP,regulation of neurotransmitter transport,5.515227899661789e-4,0.00795768596951201,26/2058,3.258436536982524,2.099213203214138,regulation of neurotransmitter transport,OUD vs Control Female,GO BP
OUD_vs_Control_Female,DO,"autoimmune disease of eyes, ear, nose and throat",6.601206807724401e-4,0.008075762094644657,9/1094,3.1803766611210698,2.0928164835006746,"autoimmune disease of eyes, ear, nose and throat",OUD vs Control Female,DO
OUD_vs_Control_Female,GO_BP,response to chemokine,5.668549141315523e-4,0.00807768252637462,20/2058,3.246528084061324,2.0927132197167952,response to chemokine,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,cellular response to chemokine,5.668549141315523e-4,0.00807768252637462,20/2058,3.246528084061324,2.0927132197167952,cellular response to chemokine,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,myeloid cell activation involved in immune response,5.757659437449616e-4,0.00812422680916604,24/2058,3.239754026990157,2.0902179606249027,myeloid cell activation involved in immune resp...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of neuron projection development,6.101641762144577e-4,0.008447914021923833,83/2058,3.214553294119199,2.0732505147906197,regulation of neuron projection development,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C8_CellType,ZHONG_PFC_C7_ORG_UNDERGOING_NEURONAL_DIFFERENTIATION,0.002877932327947228,0.008714702711936586,18/2407,2.54091942233292,2.059747423558882,ZHONG_PFC_C7_ORG_UNDERGOING_NEURONAL_DIFFERENTI...,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,KEGG,Nicotine addiction,4.3709356548600123e-4,0.008741871309720024,15/1075,3.359425586771597,2.0583955911076157,Nicotine addiction,OUD vs Control Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Nicotine addiction,4.954448120914663e-5,0.008980880788230233,15/889,4.30500471481945,2.0466810683761416,Nicotine addiction,OUD Effect Male vs Female,KEGG
OUD_vs_Control_Female,C8_CellType,MENON_FETAL_KIDNEY_10_IMMUNE_CELLS,0.002995511730907444,0.008998469502407222,21/2407,2.5235289753029955,2.0458313509142596,MENON_FETAL_KIDNEY_10_IMMUNE_CELLS,OUD vs Control Female,C8 CellType
OUD_Effect_Male_vs_Female,KEGG,GABAergic synapse,9.293489823769327e-5,0.009347949329646908,24/889,4.031821172270669,2.0292836503570877,GABAergic synapse,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Morphine addiction,1.378753588443497e-4,0.009347949329646908,24/889,3.860513344224151,2.0292836503570877,Morphine addiction,OUD Effect Male vs Female,KEGG
OUD_vs_Control_Female,GO_BP,forebrain neuron differentiation,6.969307299187609e-4,0.009367934833601505,20/2058,3.1568103856165455,2.028356139018711,forebrain neuron differentiation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,complement receptor mediated signaling pathway,7.224879392251292e-4,0.009367934833601505,7/2058,3.141169398359225,2.028356139018711,complement receptor mediated signaling pathway,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,negative regulation of complement activation,7.224879392251292e-4,0.009367934833601505,7/2058,3.141169398359225,2.028356139018711,negative regulation of complement activation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C7_Immunologic,GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_UP,0.0011662252450598052,0.009453992335992298,43/2332,2.9332175617217806,2.0243847540997013,GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_UP,OUD vs Control Female,C7 Immunologic
OUD_Effect_Male_vs_Female,C8_CellType,DESCARTES_FETAL_HEART_VISCERAL_NEURONS,0.0016099018715746737,0.00997873060893393,19/2057,2.793200594733627,2.000924701658377,DESCARTES_FETAL_HEART_VISCERAL_NEURONS,OUD Effect Male vs Female,C8 CellType
OUD_vs_Control_Female,GO_BP,positive regulation of response to cytokine stimulus,8.124113486094772e-4,0.010347460473329117,18/2058,3.0902240185463437,1.9851662239025916,positive regulation of response to cytokine sti...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,neuronal action potential,8.315938971946596e-4,0.010487449619390314,13/2058,3.080088706479107,1.9793301124634421,neuronal action potential,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of T-helper 17 type immune response,8.315938971946596e-4,0.010487449619390314,13/2058,3.080088706479107,1.9793301124634421,regulation of T-helper 17 type immune response,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C8_CellType,DESCARTES_FETAL_CEREBRUM_ASTROCYTES,0.0035736801608304753,0.01052560484869601,37/2407,2.4468843188147353,1.9777529382568109,DESCARTES_FETAL_CEREBRUM_ASTROCYTES,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,GO_BP,positive regulation of cytokine-mediated signaling pathway,9.693409030219589e-4,0.011699152156598358,17/2058,3.0135234610665376,1.9318456106515174,positive regulation of cytokine-mediated signal...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,9.693409030219589e-4,0.011699152156598358,17/2058,3.0135234610665376,1.9318456106515174,negative regulation of adaptive immune response...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,lymphocyte activation involved in immune response,9.786231756302782e-4,0.011786472012768853,45/2058,3.0093845035473006,1.9286161707042857,lymphocyte activation involved in immune response,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,negative regulation of adaptive immune response,0.001007080476084466,0.012003648655938448,18/2058,2.9969358234653227,1.920686724761701,negative regulation of adaptive immune response,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,C8_CellType,HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL,0.0021500908744572795,0.012500528339867903,64/2057,2.6675431840651846,1.9030716309727336,HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL,OUD Effect Male vs Female,C8 CellType
OUD_vs_Control_Female,GO_BP,ensheathment of neurons,0.0011215150244421074,0.013123093487221977,36/2058,2.950194903990426,1.881963777302652,ensheathment of neurons,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,axon ensheathment,0.0011215150244421074,0.013123093487221977,36/2058,2.950194903990426,1.881963777302652,axon ensheathment,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C7_Immunologic,GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_DN,0.0018786303282406433,0.013131545135134023,41/2332,2.72615867077766,1.8816841692508501,GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_DN,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,GO_BP,negative regulation of innate immune response,0.0011437079820612376,0.01325093781765742,24/2058,2.941684847893054,1.8777533840199554,negative regulation of innate immune response,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,T-helper 17 type immune response,0.0011531561310832669,0.01325093781765742,16/2058,2.938111887607844,1.8777533840199554,T-helper 17 type immune response,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C7_Immunologic,GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP,0.0019369018714669361,0.013423308560152081,38/2332,2.712892381222007,1.872140426617012,GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_...,OUD vs Control Female,C7 Immunologic
OUD_Effect_Male_vs_Female,C8_CellType,DESCARTES_FETAL_EYE_ASTROCYTES,0.002501847687033078,0.013661287675077283,11/2057,2.601739133769133,1.8645083633320867,DESCARTES_FETAL_EYE_ASTROCYTES,OUD Effect Male vs Female,C8 CellType
OUD_Effect_Male_vs_Female,GO_BP,regulation of synapse organization,7.69307779839341e-5,0.014088258923057866,59/1775,4.1138998756160525,1.8511426752249125,regulation of synapse organization,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of synapse assembly,0.0012401507146607743,0.014137718147132827,18/2058,2.90652553212161,1.8496206807851374,positive regulation of synapse assembly,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,immunoglobulin mediated immune response,0.001310848792664551,0.01470924424122182,30/2058,2.8824474015965045,1.8324096406850372,immunoglobulin mediated immune response,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C7_Immunologic,GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_UP,0.0022119053348108276,0.01502985047586939,39/2332,2.655233463917539,1.8230453399605202,GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARRO...,OUD vs Control Female,C7 Immunologic
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN,7.159440599259347e-4,0.015034825258444628,35/2013,3.145120909835412,1.8229016151014925,GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_...,OUD Effect Male vs Female,C7 Immunologic
OUD_vs_Control_Female,GO_BP,negative regulation of cytokine production involved in immune response,0.0013860240169646938,0.015433927012893117,11/2058,2.8582292442228634,1.8115235578616722,negative regulation of cytokine production invo...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C8_CellType,ZHONG_PFC_C1_ASTROCYTE,0.005773665607125605,0.015437389602030874,10/2407,2.2385483727215862,1.8114261351711733,ZHONG_PFC_C1_ASTROCYTE,OUD vs Control Female,C8 CellType
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN,7.789126224491512e-4,0.015878084922896506,38/2013,3.108511258266531,1.7992018795898497,GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN,OUD Effect Male vs Female,C7 Immunologic
OUD_vs_Control_Female,WikiPathways,WP_COMPLEMENT_SYSTEM,4.2810289601775937e-4,0.01593494112954993,26/1231,3.368451834253338,1.7976495366558174,WP_COMPLEMENT_SYSTEM,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,GO_BP,forebrain generation of neurons,0.001479463400874719,0.016075867421214394,21/2058,2.829895773994226,1.7938255841217314,forebrain generation of neurons,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,L-glutamate import across plasma membrane,0.001491087864604075,0.016075867421214394,8/2058,2.8264967643348053,1.7938255841217314,L-glutamate import across plasma membrane,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,cerebral cortex neuron differentiation,0.0014939359163365815,0.016075867421214394,10/2058,2.825668031555637,1.7938255841217314,cerebral cortex neuron differentiation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of chemokine production,0.0015205103188411704,0.0162103294547567,19/2058,2.818010628199511,1.790208158567346,positive regulation of chemokine production,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C8_CellType,DESCARTES_FETAL_INTESTINE_ENS_NEURONS,0.0061743854260661694,0.016277925214174448,31/2407,2.209406263874148,1.788400951133417,DESCARTES_FETAL_INTESTINE_ENS_NEURONS,OUD vs Control Female,C8 CellType
OUD_Effect_Male_vs_Female,GO_CC,asymmetric synapse,4.222586074331354e-4,0.016368730723437426,66/1867,3.374421488891083,1.7859849956753469,asymmetric synapse,OUD Effect Male vs Female,GO CC
OUD_vs_Control_Female,GO_BP,regulation of neuron differentiation,0.0015846459523950992,0.016658691332958796,39/2058,2.8000677543274817,1.7783591187274332,regulation of neuron differentiation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,T-helper 1 type immune response,0.0016119521956776994,0.016842121216908378,14/2058,2.79264784184931,1.773603211245961,T-helper 1 type immune response,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of synapse structure or activity,1.348352924750657e-4,0.017250305295835915,59/1775,3.8701964184752358,1.763203214380643,regulation of synapse structure or activity,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,dendrite development,0.0017067965333339814,0.017545762673169877,49/2058,2.7678182479052094,1.7558277492752898,dendrite development,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_MF,cytokine binding,3.1784770912716753e-4,0.01779947171112138,33/2121,3.4977809143798675,1.7495928873736672,cytokine binding,OUD vs Control Female,GO MF
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of immune system process,1.6246840489113554e-4,0.01784246704022075,85/1775,3.7892310833962535,1.7485450968276386,negative regulation of immune system process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of neuron projection development,1.6343284940839866e-4,0.01784246704022075,30/1775,3.7866606474182523,1.7485450968276386,negative regulation of neuron projection develo...,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,neuron migration,0.0017667751203908498,0.01784442871594758,39/2058,2.7528187250764513,1.748497351293809,neuron migration,OUD vs Control Female,GO BP
OUD_vs_Control_Female,KEGG,Starch and sucrose metabolism,0.001171601749435036,0.01810657249126874,12/1075,2.9312199885016925,1.7421637522816436,Starch and sucrose metabolism,OUD vs Control Female,KEGG
OUD_vs_Control_Female,GO_CC,neuron projection membrane,0.0014509030103379247,0.0187089164103704,18/2168,2.838361618218979,1.7279513653928078,neuron projection membrane,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_BP,negative regulation of production of molecular mediator of immune response,0.0018892491390768494,0.018720150247272672,13/2058,2.7237107670163714,1.727690669951568,negative regulation of production of molecular ...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_CC,axon initial segment,0.0015008984687276126,0.018952521840403577,9/2168,2.82364868548007,1.7223329942181944,axon initial segment,OUD vs Control Female,GO CC
OUD_Effect_Male_vs_Female,WikiPathways,WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING,5.5999218474108356e-5,0.018955735453485677,35/1002,4.251818033971489,1.722259360950326,WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,GO_BP,axonogenesis,1.973821609626067e-4,0.019658570662889795,77/1775,3.704692100630868,1.7064480620779465,axonogenesis,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of synapse structure or activity,0.002011289511392746,0.019692166185523875,61/2058,2.6965254111781634,1.7057065077991678,regulation of synapse structure or activity,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of synapse organization,0.002024695777603681,0.019789768406900495,60/2058,2.6936402228362537,1.7035592881682213,regulation of synapse organization,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C8_CellType,DESCARTES_FETAL_PANCREAS_ENS_NEURONS,0.008139567174414478,0.020188268583909593,30/2407,2.089398688324697,1.6949009260636765,DESCARTES_FETAL_PANCREAS_ENS_NEURONS,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,GO_BP,neurotransmitter transport,0.00212767695875122,0.02048333821326216,43/2058,2.6720943094980423,1.6885992640313192,neurotransmitter transport,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,cytokine production involved in inflammatory response,0.002216269772872567,0.020985304411887118,16/2058,2.6543773767328687,1.6780847265504697,cytokine production involved in inflammatory re...,OUD vs Control Female,GO BP
