category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
Genetic Information Processing,Information processing in viruses,hsa03265,"Virion - Ebolavirus, Lyssavirus and Morbillivirus",1/889,10/7103,0.1,0.7989876265466818,-0.24058214995172764,0.7376383591384844,0.9665000195866035,0.8762306231725215,NCAM2,1,2.194038245219348,0.28054525733046903,17.158742469186574
Metabolism,Carbohydrate metabolism,hsa00630,Glyoxylate and dicarboxylate metabolism,3/889,30/7103,0.1,0.7989876265466818,-0.4172892337492952,0.7435388648786458,0.9665000195866035,0.8762306231725215,SHMT1/GLUL/GLDC,3,2.1940382452193474,0.6683140460284528,7.202906852088293
Cellular Processes,Cell growth and death,hsa04215,Apoptosis - multiple species,3/889,30/7103,0.1,0.7989876265466818,-0.4172892337492952,0.7435388648786458,0.9665000195866035,0.8762306231725215,BCL2L1/PMAIP1/CASP7,3,2.1940382452193474,0.6683140460284528,7.202906852088293
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,14/889,128/7103,0.109375,0.8738927165354331,-0.5445385609552535,0.7458251596231882,0.9665000195866035,0.8762306231725215,ALDH3A2/SHMT1/BCAT1/MAT2A/MMAB/GGH/BCO1/PMM2/GCLC/GCH1/ALAS1/AK7/AK3/PDXK,14,2.3997293307086616,1.3764952462243636,4.183596620808666
Organismal Systems,Endocrine system,hsa04913,Ovarian steroidogenesis,4/889,40/7103,0.1,0.7989876265466818,-0.48218508663861076,0.755318151159371,0.9733259876975644,0.8824190579065232,IGF1/HSD17B1/ADCY3/AKR1C3,4,2.194038245219348,0.7832647906559596,6.145819241349771
Metabolism,Metabolism of terpenoids and polyketides,hsa00900,Terpenoid backbone biosynthesis,2/889,21/7103,0.09523809523809523,0.76094059671112535,-0.41494745693998675,0.7588652931907541,0.9733259876975644,0.8824190579065232,MVK/FNTB,2,2.089560233542236,0.48917826366176914,8.925707239968519
Human Diseases,Neurodegenerative disease,hsa05017,Spinocerebellar ataxia,15/889,138/7103,0.10869565217391304,0.8684648114637844,-0.590169178050809,0.7595318401108162,0.9733259876975644,0.8824190579065232,ATXN1/DAB1/GRIN1/MAP3K5/FGF14/AMBRA1/RYR1/PRKCG/ATXN8OS/PLCB1/RORA/GRIN2B/GRIA1/PDYN/SLC1A6,15,2.3848241795862473,1.393806221495507,4.080471359524314
Organismal Systems,Endocrine system,hsa04927,Cortisol synthesis and secretion,6/889,59/7103,0.1016949152542373,0.81252978970849,-0.5468952970448536,0.7648342301834453,0.9765042200866129,0.8853004489985111,PDE8B/PLCB1/ADCY3/CREB3L1/NCEH1/CACNA1D,6,2.2312253341213704,0.9607867555819918,5.181551954897005
Metabolism,Metabolism of cofactors and vitamins,hsa00730,Thiamine metabolism,1/889,11/7103,0.09090909090909091,0.7263523877697107,-0.3435256990858526,0.7705214126737852,0.9801485617100355,0.8886044155448451,AK7,1,1.9945802229266798,0.25722017234683053,15.466711764448691
Human Diseases,Immune disease,hsa05322,Systemic lupus erythematosus,5/889,51/7103,0.09803921568627451,0.7833212024967467,-0.5873553689886513,0.7824282323538547,0.9916489684777792,0.899030704613259,HLA-DMB/FCGR2A/GRIN2B/FCGR3A/FCGR1A,5,2.1510178874699486,0.8564007297228943,5.402702019780856
Human Diseases,Cancer: overview,hsa05208,Chemical carcinogenesis - reactive oxygen species,23/889,211/7103,0.10900473933649289,0.8709343796480417,-0.7198379788918755,0.7932403194223306,0.9998188960410751,0.9064375753582,AHR/PTPRJ/VEGFA/HMOX1/MAP3K5/MAP2K4/HIF1A/SDHA/NFE2L2/FOS/NDUFB9/PTPN1/GSTO2/JUN/PTPN11/PTK2/NFKBIA/GSTA4/NDUFA4/GRB2/RELA/AKR1C3/NDUFB6,23,2.3916056701443127,1.5470669742580363,3.6971752203614825
Environmental Information Processing,Signal transduction,hsa04371,Apelin signaling pathway,14/889,133/7103,0.10526315789473684,0.8410396068912438,-0.6999289381840732,0.7946537468534556,0.9998188960410751,0.9064375753582,HDAC4/CALML6/GNB3/GNAI1/SLC8A1/SPP1/RYR1/PLCB1/PRKAG3/EGR1/ADCY3/GNG3/TGFBR1/CAMK4,14,2.3095139423361553,1.3260938182358024,4.02223023476657
Organismal Systems,Digestive system,hsa04975,Fat digestion and absorption,3/889,33/7103,0.09090909090909091,0.7263523877697107,-0.595928994210883,0.8002610373370147,0.9998429074110091,0.9064593441085511,SLC27A4/PLA2G12A/PLA2G2C,3,1.9945802229266796,0.6105465774127469,6.516047117238634
Organismal Systems,Immune system,hsa04611,Platelet activation,12/889,116/7103,0.10344827586206896,0.8265389240138086,-0.7124284415064142,0.800956282054028,0.9998429074110091,0.9064593441085511,GNAI1/P2RY12/GUCY1A1/ITGB3/RAP1A/RASGRP1/PRKCZ/PLCB1/PPP1CB/ADCY3/FCGR2A/ITGA2,12,2.2696947364338076,1.2479567044281925,4.127959069666387
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,16/889,152/7103,0.10526315789473684,0.8410396068912438,-0.7492774593564681,0.8069177069575546,0.9998429074110091,0.9064593441085511,GADD45B/CALML6/CDKN1A/HIPK3/MAP2K3/ZFP36L2/TGFB3/PPP1CB/EIF4EBP1/TGFBR1/CDK2/RELA/CCNA2/IL1A/TRPV4/CACNA1D,16,2.3095139423361557,1.373724791604896,3.8827679914065274
Genetic Information Processing,Replication and repair,hsa03030,DNA replication,3/889,34/7103,0.08823529411764706,0.704989082247072,-0.6521599824876924,0.8166730643379836,0.9998429074110091,0.9064593441085511,RPA3/POLE/MCM7,3,1.9359160987229538,0.593447413347956,6.315253983754868
Metabolism,Carbohydrate metabolism,hsa00053,Ascorbate and aldarate metabolism,1/889,13/7103,0.07692307692307693,0.6146058665743704,-0.5260284676725336,0.8244505397701458,0.9998429074110091,0.9064593441085511,ALDH3A2,1,1.6877217270918061,0.22053056618582073,12.91614435750218
Environmental Information Processing,Signal transduction,hsa04310,Wnt signaling pathway,17/889,164/7103,0.10365853658536585,0.8282188811764383,-0.8417914247058519,0.8314629353984577,0.9998429074110091,0.9064593441085511,PRICKLE1/WIF1/FZD5/APC2/CAMK2D/CUL1/PRKCG/JUN/PPARD/PLCB1/RNF43/ROR2/RSPO2/WNT2B/TLE1/CAMK2G/WNT6,17,2.2743079371176163,1.374062894211451,3.764366692839468
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,12/889,120/7103,0.1,0.7989876265466818,-0.839939457750705,0.8362412872861633,0.9998429074110091,0.9064593441085511,CALML6/IGF1/CAMK2D/CUL1/YWHAG/PLCZ1/PPP1CB/ADCY3/SLK/CDK2/CAMK2G/RPS6KA3,12,2.1940382452193474,1.2074727343903169,3.986677035747563
Human Diseases,Drug resistance: antineoplastic,hsa01522,Endocrine resistance,9/889,93/7103,0.0967741935483871,0.7732138321419499,-0.8326349141869069,0.8393103492906577,0.9998429074110091,0.9064593441085511,SHC2/IGF1/CDKN1A/FOS/DLL3/JUN/PTK2/ADCY3/GRB2,9,2.123262817954207,1.0676327726331698,4.222655120437969
Human Diseases,Infectious disease: bacterial,hsa05110,Vibrio cholerae infection,4/889,46/7103,0.08695652173913043,0.6947718491710275,-0.7855051427274024,0.8447850736631731,0.9998429074110091,0.9064593441085511,ERO1A/TJP2/ADCY3/CFTR,4,1.907859343668998,0.6852664956229967,5.3116959583963475
Metabolism,Lipid metabolism,hsa00140,Steroid hormone biosynthesis,3/889,36/7103,0.08333333333333333,0.6658230221222347,-0.7602664431580891,0.8460740419511447,0.9998429074110091,0.9064593441085511,HSD17B1/STS/AKR1C3,3,1.8283652043494563,0.561969515934883,5.948577682037797
Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,3/889,36/7103,0.08333333333333333,0.6658230221222347,-0.7602664431580891,0.8460740419511447,0.9998429074110091,0.9064593441085511,IL1B/PRKCG/PLCB1,3,1.8283652043494563,0.561969515934883,5.948577682037797
Human Diseases,Immune disease,hsa05340,Primary immunodeficiency,3/889,36/7103,0.08333333333333333,0.6658230221222347,-0.7602664431580891,0.8460740419511447,0.9998429074110091,0.9064593441085511,TNFRSF13C/JAK3/TAP1,3,1.8283652043494563,0.561969515934883,5.948577682037797
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,18/889,175/7103,0.10285714285714286,0.8218158444480154,-0.9026923417986877,0.846291195205452,0.9998429074110091,0.9064593441085511,STAT3/IFNAR2/VEGFA/ZFP36/CALML6/GNB3/MAP2K4/HIF1A/CDKN1A/FOS/JUN/ANGPT2/PREX1/NFKBIA/GNG3/RELA/STAT1/IKBKE,18,2.2567250522256144,1.3828222444839748,3.6829086179787156
Organismal Systems,Aging,hsa04213,Longevity regulating pathway - multiple species,5/889,57/7103,0.08771929824561403,0.7008663390760366,-0.8576043683577617,0.8575585137381838,0.9998429074110091,0.9064593441085511,HSPA1A/HSPA1B/IGF1/PRKAG3/ADCY3,5,1.924594951946796,0.7695667064030055,4.813183442371206
Metabolism,Metabolism of other amino acids,hsa00450,Selenocompound metabolism,1/889,15/7103,0.06666666666666667,0.5326584176977878,-0.6852890457489619,0.8657167920443896,0.9998429074110091,0.9064593441085511,KYAT3,1,1.462692163479565,0.1929901150915399,11.085896104521874
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,5/889,58/7103,0.08620689655172414,0.688782436678174,-0.9001050248195079,0.8676984735914515,0.9998429074110091,0.9064593441085511,GADD45B/CTNNA1/APC2/CDKN1A/GRB2,5,1.8914122803615063,0.7567780042279747,4.727199250395538
Metabolism,Carbohydrate metabolism,hsa00030,Pentose phosphate pathway,2/889,27/7103,0.07407407407407407,0.5918426863308753,-0.8036577606345369,0.8689782441243754,0.9998429074110091,0.9064593441085511,H6PD/PFKL,2,1.6252135149772946,0.38586185941517115,6.8452450140269105
Human Diseases,Immune disease,hsa05320,Autoimmune thyroid disease,3/889,38/7103,0.07894736842105263,0.6307797051684328,-0.8631313082065104,0.8712916638963368,0.9998429074110091,0.9064593441085511,HLA-DMB/TSHR/CTLA4,3,1.7321354567521166,0.5336622540487543,5.622082539612708
Metabolism,Glycan biosynthesis and metabolism,hsa00511,Other glycan degradation,1/889,16/7103,0.0625,0.499367266591676,-0.7582346151791269,0.8825590284823885,0.9998429074110091,0.9064593441085511,NEU4,1,1.3712739032620924,0.18164528541093583,10.352000678209984
Metabolism,Glycan biosynthesis and metabolism,hsa00603,Glycosphingolipid biosynthesis - globo and isoglobo series,1/889,16/7103,0.0625,0.499367266591676,-0.7582346151791269,0.8825590284823885,0.9998429074110091,0.9064593441085511,B3GALT5,1,1.3712739032620924,0.18164528541093583,10.352000678209984
Metabolism,Amino acid metabolism,hsa00380,Tryptophan metabolism,3/889,40/7103,0.075,0.5992407199100113,-0.9613345928493064,0.89278586376089,0.9998429074110091,0.9064593441085511,ALDH3A2/KYAT3/ACMSD,3,1.6455286839145107,0.5080696201626189,5.329514976153743
Genetic Information Processing,Replication and repair,hsa03440,Homologous recombination,3/889,40/7103,0.075,0.5992407199100113,-0.9613345928493064,0.89278586376089,0.9998429074110091,0.9064593441085511,RPA3/BARD1/SYCP3,3,1.6455286839145107,0.5080696201626189,5.329514976153743
Human Diseases,Cancer: specific types,hsa05219,Bladder cancer,3/889,40/7103,0.075,0.5992407199100113,-0.9613345928493064,0.89278586376089,0.9998429074110091,0.9064593441085511,VEGFA/FGFR3/CDKN1A,3,1.6455286839145107,0.5080696201626189,5.329514976153743
Metabolism,Carbohydrate metabolism,hsa00020,Citrate cycle (TCA cycle),2/889,29/7103,0.06896551724137931,0.551025949342539,-0.9163118479341201,0.8939076789657221,0.9998429074110091,0.9064593441085511,SDHA/PCK1,2,1.5131298242892053,0.36048003942309986,6.351424807924508
Metabolism,Metabolism of cofactors and vitamins,hsa00785,Lipoic acid metabolism,1/889,17/7103,0.058823529411764705,0.46999272149804805,-0.8274872492091393,0.8972909353088535,0.9998429074110091,0.9064593441085511,GLDC,1,1.2906107324819693,0.17155907012726732,9.709052756942553
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,15/889,157/7103,0.09554140127388536,0.7633639744076577,-1.134015235305776,0.8991685102935442,0.9998429074110091,0.9064593441085511,GADD45B/CDKN1A/CDC14B/CUL1/PDS5A/ORC4/YWHAG/TGFB3/CCNH/CDC14A/CDK2/CCNA2/DDX11/MCM7/CDC7,15,2.0962148839675296,1.22898871208574,3.5753923502760783
Cellular Processes,Transport and catabolism,hsa04146,Peroxisome,7/889,82/7103,0.08536585365853659,0.6820626080276551,-1.0952282493921341,0.9024927742428802,0.9998429074110091,0.9064593441085511,ACSL1/MVK/ABCD4/ACSL4/ACSL6/AGPS/DHRS4,7,1.8729594776262724,0.8631345690995866,4.064229762561319
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,26/889,257/7103,0.10116731517509728,0.8083143303585106,-1.1838409286369902,0.902616518179862,0.9998429074110091,0.9064593441085511,LRRK2/DUSP1/CALML6/MAP3K5/GNAI1/SDHA/NFE2L2/BCL2L1/CAMK2D/NDUFB9/UBA7/SLC39A11/SLC11A2/ATF6/KIF5C/SLC39A14/ADORA2A/NDUFA4/TUBB2A/SNCAIP/TUBB4A/EIF2S1/NDUFB6/CAMK2G/GNAL/EIF2AK3,26,2.2196495866032313,1.4746549284819632,3.341015034873059
Organismal Systems,Nervous system,hsa04721,Synaptic vesicle cycle,6/889,73/7103,0.0821917808219178,0.6567021588054918,-1.1150913064721573,0.9086896083188263,0.9998429074110091,0.9064593441085511,DNM3/SLC1A2/SLC32A1/NSF/SLC1A6/DNM1,6,1.8033191056597375,0.7823276938402339,4.156774485221723
Metabolism,Amino acid metabolism,hsa00310,Lysine degradation,5/889,63/7103,0.07936507936507936,0.6341171639259378,-1.103269397664088,0.9096871055023377,0.9998429074110091,0.9064593441085511,ALDH3A2/SETD7/DOT1L/PLOD1/PLOD3,5,1.7413001946185298,0.6987214027742847,4.339535551278983
Metabolism,Carbohydrate metabolism,hsa00040,Pentose and glucuronate interconversions,1/889,18/7103,0.05555555555555555,0.4438820147481565,-0.8934882713232742,0.9101766759961847,0.9998429074110091,0.9064593441085511,CRPPA,1,1.2189101362329708,0.16253319884685188,9.141159656935264
Genetic Information Processing,Replication and repair,hsa03410,Base excision repair,3/889,42/7103,0.07142857142857142,0.5707054475333441,-1.0553645621148435,0.9110033953513187,0.9998429074110091,0.9064593441085511,APTX/POLE/POLB,3,1.5671701751566767,0.48481903888591193,5.06585377411006
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,3/889,42/7103,0.07142857142857142,0.5707054475333441,-1.0553645621148435,0.9110033953513187,0.9998429074110091,0.9064593441085511,GSTO2/NAT2/GSTA4,3,1.5671701751566767,0.48481903888591193,5.06585377411006
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,5/889,64/7103,0.078125,0.624209083239595,-1.1421847910863538,0.9165249425182456,0.9998429074110091,0.9064593441085511,HSPA1A/HSPA1B/HLA-DMB/TAP1/KLRD1,5,1.7140923790776152,0.6881629090685687,4.269501662024631
Metabolism,Glycan biosynthesis and metabolism,hsa00513,Various types of N-glycan biosynthesis,3/889,43/7103,0.06976744186046512,0.5574332278232662,-1.100946642485185,0.9190162198882692,0.9998429074110091,0.9064593441085511,MGAT4C/CHST9/TUSC3,3,1.5307243571297773,0.47397381160703655,4.943558061923065
Metabolism,Glycan biosynthesis and metabolism,hsa00531,Glycosaminoglycan degradation,1/889,19/7103,0.05263157894736842,0.4205198034456219,-0.9566029437324797,0.9214473796008977,0.9998429074110091,0.9064593441085511,HPSE2,1,1.1547569711680779,0.1544089355552283,8.635922899580676
Metabolism,Carbohydrate metabolism,hsa00640,Propanoate metabolism,2/889,32/7103,0.0625,0.499367266591676,-1.0735181777524343,0.92314798885224425,0.9998429074110091,0.9064593441085511,LDHA/LDHC,2,1.3712739032620924,0.32810436415904887,5.731079263719066
Genetic Information Processing,Chromosome,hsa03082,ATP-dependent chromatin remodeling,7/889,86/7103,0.08139534883720931,0.6503387657938108,-1.2338903381364474,0.9262486193938708,0.9998429074110091,0.9064593441085511,GATAD2A/SS18L1/MORF4L2/MBD2/ACTL6B/BAZ1A/SMARCA1,7,1.7858450833180735,0.8241480546043607,3.869744815623401
Genetic Information Processing,Translation,hsa03013,Nucleocytoplasmic transport,9/889,106/7103,0.08490566037735849,0.6783857206528429,-1.261792403422284,0.9271974582755229,0.9998429074110091,0.9064593441085511,NUP205/EEF1A2/KPNA3/NUP58/NUP98/NUP188/NUP153/AHCTF1/IPO7,9,1.8628626610352952,0.9401634666878594,3.6911211899192518
Genetic Information Processing,"Folding, sorting and degradation",hsa04130,SNARE interactions in vesicular transport,2/889,33/7103,0.06060606060606061,0.4842349251798071,-1.123194022347393,0.9310761792725816,0.9998429074110091,0.9064593441085511,GOSR2/STX6,2,1.3297201486177865,0.31856689633243,5.550343409803031
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,19/889,204/7103,0.09313725490196079,0.7441551423719095,-1.4023431372771022,0.9392388818838677,0.9998429074110091,0.9064593441085511,STAT3/IFNAR2/IL1B/TLR2/FOS/C5AR1/PRKCG/JUN/CFB/NFKBIA/FCGR2A/RELA/CASP1/TLR4/TRAF6/CCL2/STAT1/IKBKE/OAS1,19,2.0434669930964513,1.270916562320557,3.2856266695039116
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,18/889,195/7103,0.09230769230769231,0.7375270398892446,-1.4056632814404026,0.9401219089783986,0.9998429074110091,0.9064593441085511,TBC1D4/SDHA/CAMK2D/GYS1/NDUFB9/PRKCG/PRKCZ/TGFB3/PLCB1/PPP1CB/NDUFA4/SLC2A1/TGFBR1/RELA/GFPT2/PDK3/NDUFB6/CAMK2G,18,2.025266072510167,1.2438566801779665,3.297568546139817
Metabolism,Amino acid metabolism,hsa00280,"Valine, leucine and isoleucine degradation",3/889,47/7103,0.06382978723404255,0.5099921020510734,-1.2747596637204672,0.9448920535650502,0.9998429074110091,0.9064593441085511,ALDH3A2/BCAT1/ACADSB,3,1.4004499437570301,0.43504604909163136,4.508166547114141
Genetic Information Processing,Replication and repair,hsa03430,Mismatch repair,1/889,22/7103,0.045454545454545456,0.36317619388485534,-1.1314592657350853,0.9474681673529923,0.9998429074110091,0.9064593441085511,RPA3,1,0.9972901114633399,0.13427155972373728,7.407283928695825
Human Diseases,Immune disease,hsa05310,Asthma,1/889,22/7103,0.045454545454545456,0.36317619388485534,-1.1314592657350853,0.9474681673529923,0.9998429074110091,0.9064593441085511,HLA-DMB,1,0.9972901114633399,0.13427155972373728,7.407283928695825
Genetic Information Processing,Replication and repair,hsa03420,Nucleotide excision repair,4/889,59/7103,0.06779661016949153,0.5416865264723265,-1.3370096659881254,0.9483389607076047,0.9998429074110091,0.9064593441085511,CUL4A/RPA3/CCNH/POLE,4,1.4874835560809136,0.5391194214088648,4.104113563241664
Organismal Systems,Immune system,hsa04664,Fc epsilon RI signaling pathway,4/889,61/7103,0.06557377049180328,0.5239263124896274,-1.4123641193535377,0.9568682575789804,0.9998429074110091,0.9064593441085511,MAP2K4/MAP2K3/GRB2/ALOX5AP,4,1.4387136034225232,0.5219923670606132,3.965377586512997
Genetic Information Processing,Information processing in viruses,hsa03250,Viral life cycle - HIV-1,4/889,62/7103,0.06451612903225806,0.5154758880946333,-1.4492711827437554,0.9606271823192595,0.9998429074110091,0.9064593441085511,ELL2/KAT2B/NUP153/SAMHD1,4,1.4155085453028051,0.5138305330142304,3.8994655106837963
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,20/889,222/7103,0.09009009009009009,0.719808672564578,-1.6042091423957452,0.961020834220792,0.9998429074110091,0.9064593441085511,ACSL1/KDM3A/BMP8A/MAP3K5/SDHA/MGLL/NDUFB9/ACSL4/ACTL6B/MAP2K3/BMP8B/ACSL6/PRKAG3/ADCY3/NDUFA4/CREB3L1/GRB2/PPARG/NDUFB6/RPS6KA3,20,1.9766110317291419,1.2446913598514382,3.1389236695751355
Organismal Systems,Sensory system,hsa04740,Olfactory transduction,9/889,117/7103,0.07692307692307693,0.6146058665743704,-1.5897884214213862,0.9655421152903918,0.9998429074110091,0.9064593441085511,CALML6/SLC8A1/CAMK2D/RGS2/ADCY3/ARRB1/CAMK2G/GNAL/NCALD,9,1.6877217270918057,0.8539006720905119,3.335756395558642
Metabolism,Glycan biosynthesis and metabolism,hsa00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1/889,26/7103,0.038461538461538464,0.3073029332871852,-1.338323225262208,0.9692875040133881,0.9998429074110091,0.9064593441085511,PGAP1,1,0.8438608635459031,0.11437930925426047,6.225786478929208
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,45/889,456/7103,0.09868421052631579,0.7884746314605411,-1.7659875289245235,0.9701012176272317,0.9998429074110091,0.9064593441085511,ATXN1/LRRK2/IL1B/DNAH7/CALML6/FZD5/GRIN1/MAP3K5/APC2/CHRM5/SDHA/BCL2L1/AMBRA1/CAMK2D/RYR1/NDUFB9/PRKCG/UBA7/WDR41/BDNF/MAP2K3/RAB1A/PLCB1/ATF6/KIF5C/CASP7/NDUFA4/CSF1/RELA/TUBB2A/SNCAIP/GRIN2B/WNT2B/IL1A/TUBB4A/GRIA1/EIF2S1/DNAH14/CACNA1D/NDUFB6/CAMK2G/WNT6/CHRM1/PDYN/EIF2AK3,45,2.1651693209401457,1.5824142018034033,2.9625354619528603
Cellular Processes,Cell motility,hsa04814,Motor proteins,15/889,179/7103,0.08379888268156424,0.6695427038100684,-1.693631493994611,0.970229922793076,0.9998429074110091,0.9064593441085511,KIF19/MYO1G/DNAH7/DYNLRB2/TPM4/KIF26B/MYO9B/MYO10/KIF5C/DYNC1I1/KIF21B/TUBB2A/KIFC3/TUBB4A/DNAH14,15,1.8385795351000118,1.0809878274933076,3.12711634757932
Metabolism,Glycan biosynthesis and metabolism,hsa00510,N-Glycan biosynthesis,3/889,55/7103,0.05454545454545454,0.43581143266182637,-1.588650151324701,0.9752694445318271,0.9998429074110091,0.9064593441085511,MGAT4C/ST6GAL2/TUSC3,3,1.1967481337560077,0.3736658905144539,3.8328521066685037
Metabolism,Global and overview maps,hsa01210,2-Oxocarboxylic acid metabolism,1/889,28/7103,0.03571428571428571,0.28535272376667203,-1.433055883151474,0.9765194365652856,0.9998429074110091,0.9064593441085511,BCAT1,1,0.7835850875783384,0.1064903593868328,5.765832635090835
Cellular Processes,Transport and catabolism,hsa04136,Autophagy - other,1/889,31/7103,0.03225806451612903,0.25773794404731665,-1.5664717643702892,0.9843060430586201,0.9998429074110091,0.9064593441085511,ATG4B,1,0.7077542726514026,0.09650558083815405,5.1905403408367
Organismal Systems,Endocrine system,hsa04914,Progesterone-mediated oocyte maturation,6/889,95/7103,0.06315789473684211,0.5046237641347464,-1.8384656288242853,0.9843343805059421,0.9998429074110091,0.9064593441085511,GNAI1/IGF1/ADCY3/CDK2/CCNA2/RPS6KA3,6,1.3857083654016933,0.6055789255864502,3.1708297511917194
Genetic Information Processing,"Folding, sorting and degradation",hsa04120,Ubiquitin mediated proteolysis,10/889,141/7103,0.07092198581560284,0.5666578911678594,-1.9657533720333393,0.9871916301356898,0.9998429074110091,0.9064593441085511,CUL4A/WWP1/CUL1/UBE4B/UBA7/UBE2O/SOCS3/UBE2D1/RHOBTB2/TRAF6,10,1.556055493063367,0.8164682073628086,2.965588464630488
Human Diseases,Immune disease,hsa05330,Allograft rejection,1/889,35/7103,0.02857142857142857,0.22828217901333764,-1.7310111731758175,0.9908313068595066,0.9998429074110091,0.9064593441085511,HLA-DMB,1,0.6268680700626708,0.08578096570176624,4.581011347322781
Genetic Information Processing,Replication and repair,hsa03460,Fanconi anemia pathway,2/889,52/7103,0.038461538461538464,0.3073029332871852,-1.8961611888392822,0.9920907413099074,0.9998429074110091,0.9064593441085511,RPA3/HES1,2,0.8438608635459031,0.20521509141479477,3.4700233404622747
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,32/889,369/7103,0.08672086720867209,0.6928889986312686,-2.291540784379385,0.9932850611372316,0.9998429074110091,0.9064593441085511,IL1B/CALML6/FZD5/GRIN1/MAP3K5/APC2/CHRM5/SDHA/AMBRA1/NDUFB9/SLC39A11/SLC11A2/PLCB1/ATF6/KIF5C/CASP7/SLC39A14/NDUFA4/CSF1/RELA/TUBB2A/GRIN2B/WNT2B/IL1A/TUBB4A/EIF2S1/LPL/CACNA1D/NDUFB6/WNT6/CHRM1/EIF2AK3,32,1.9026889931441497,1.3176807556779893,2.7474222333687917
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,21/889,263/7103,0.07984790874524715,0.6379749109308105,-2.2627891229472215,0.9934617084152968,0.9998429074110091,0.9064593441085511,NCAM2/IL1B/HSPA1A/GRIN1/HSPA1B/SDHA/RYR1/NDUFB9/STIP1/KIF5C/EGR1/NDUFA4/CREB3L1/TUBB2A/GRIN2B/IL1A/TUBB4A/EIF2S1/CACNA1D/NDUFB6/EIF2AK3,21,1.7518936558785665,1.1176052599680355,2.7461676241532267
Genetic Information Processing,Translation,hsa03015,mRNA surveillance pathway,5/889,93/7103,0.053763440860215055,0.4295632400788611,-2.0943321505537553,0.9934805855349327,0.9998429074110091,0.9064593441085511,PPP2R2A/DAZAP1/PPP1CB/PPP2R3C/MSI1,5,1.179590454419004,0.4784837904579936,2.9080058048039286
Genetic Information Processing,Transcription,hsa03022,Basal transcription factors,1/889,40/7103,0.025,0.19974690663667044,-1.9196336052706977,0.9953191226073106,0.9998429074110091,0.9064593441085511,CCNH,1,0.548509561304837,0.0753178994625847,3.994571555892672
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,29/889,348/7103,0.08333333333333333,0.6658230221222347,-2.417737031595185,0.995602217199259,0.9998429074110091,0.9064593441085511,DNAH7/GRIN1/MAP3K5/SDHA/BCL2L1/NUP205/AMBRA1/NDUFB9/WDR41/NUP58/MAP2K3/RAB1A/SLC1A2/NUP98/NUP188/NUP153/ATF6/KIF5C/NRG1/NDUFA4/TUBB2A/CASP1/GRIN2B/TUBB4A/GRIA1/EIF2S1/DNAH14/NDUFB6/EIF2AK3,29,1.8283652043494563,1.2444335251945182,2.686298024599824
Genetic Information Processing,"Folding, sorting and degradation",hsa03050,Proteasome,1/889,45/7103,0.022222222222222223,0.17755280589926262,-2.093288286085754,0.9976114970515295,0.9998429074110091,0.9064593441085511,PSMB9,1,0.48756405449318835,0.06712951940437917,3.54119483266149
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,7/889,130/7103,0.05384615384615385,0.43022410660205934,-2.4798276857413692,0.9980456355534555,0.9998429074110091,0.9064593441085511,SLC11A1/NCOA7/LITAF/IGF2R/SORT1/SLC11A2/ARSG,7,1.1814052089642642,0.5505959829393862,2.534922721950821
Genetic Information Processing,Translation,hsa03008,Ribosome biogenesis in eukaryotes,2/889,75/7103,0.02666666666666667,0.21306336707911513,-2.5912547311554284,0.9995053444003748,0.9998429074110091,0.9064593441085511,NAT10/GTPBP4,2,0.5850768653918261,0.14343022217996987,2.386630468906361
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,5/889,127/7103,0.03937007874015748,0.31456205769554396,-2.9479652210738956,0.9997891278313353,0.9998429074110091,0.9064593441085511,PPA2/SDHA/NDUFB9/NDUFA4/NDUFB6,5,0.8637945847320266,0.35254693342201754,2.1164305057766692
