category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
Genetic Information Processing,"Folding, sorting and degradation",hsa03018,RNA degradation,11/1075,74/7103,0.14864864864864866,0.9821873035826525,-0.06504391876768834,0.5760839937632123,0.8705269239088541,0.6522214104827948,BTG2/TOB2/ENO1/PFKL/ENO2/BTG3/HSPD1/PNLDC1/PFKP/EXOSC6/PFKM,11,2.69710873664362,1.427388841686726,5.096295644768591
Human Diseases,Substance dependence,hsa05030,Cocaine addiction,7/1075,47/7103,0.14893617021276595,0.9840870856011874,-0.04621972037973558,0.5810590870601098,0.8741596884975102,0.6549431721869892,GRM3/GRIN1/CREB3L1/RGS9/PDYN/DRD1/GRIN2B,7,2.702325581395349,1.2185711528687528,5.992726424445596
Organismal Systems,Digestive system,hsa04976,Bile secretion,10/1075,68/7103,0.14705882352941177,0.9716826265389876,-0.09907938866397263,0.5916960599857145,0.8823537736629076,0.6610823938898566,ATP1A2/ABCC4/ATP1B3/SLC4A5/ABCG2/ADCY3/SLC4A4/ADCY7/NCEH1/SLC2A1,10,2.668262653898769,1.369952058972161,5.196988860714272
Human Diseases,Cancer: specific types,hsa05211,Renal cell carcinoma,10/1075,68/7103,0.14705882352941177,0.9716826265389876,-0.09907938866397263,0.5916960599857145,0.8823537736629076,0.6610823938898566,VEGFA/CDKN1A/HIF1A/TGFB3/MET/PDGFB/PAK5/PIK3R3/PIK3CD/SLC2A1,10,2.668262653898769,1.369952058972161,5.196988860714272
Organismal Systems,Circulatory system,hsa04260,Cardiac muscle contraction,12/1075,82/7103,0.14634146341463414,0.966942711287578,-0.12714011934455763,0.5982178029096802,0.8860268104667426,0.6638343285849899,CACNB4/ATP1A2/SLC8A3/SLC8A1/CACNA2D4/TPM4/ATP1B3/CACNA1D/TRDN/CACNG3/CACNG4/CACNG2,12,2.6552467385138967,1.4443262802786474,4.881400649324539
Metabolism,Amino acid metabolism,hsa00220,Arginine biosynthesis,3/1075,20/7103,0.15,0.9911162790697675,-0.016799997943061674,0.6019010858946345,0.8860268104667426,0.6638343285849899,GLUL/GPT/ARG2,3,2.721627906976744,0.8074814630825988,9.173286078614181
Metabolism,Lipid metabolism,hsa00565,Ether lipid metabolism,6/1075,41/7103,0.14634146341463414,0.966942711287578,-0.08964028875293284,0.6026637606842218,0.8860268104667426,0.6638343285849899,PLD4/PLA2G4A/LPCAT2/PAFAH1B3/PLA2G5/PLA2G2C,6,2.6552467385138967,1.1248196460952113,6.267969506812742
Metabolism,Global and overview maps,hsa01212,Fatty acid metabolism,8/1075,55/7103,0.14545454545454545,0.9610824524312895,-0.12234938938962617,0.6066026212799085,0.8860268104667426,0.6638343285849899,ELOVL5/ACSL1/HACD4/ELOVL2/TECR/HACD1/ACSL6/ACSBG1,8,2.639154334038055,1.2539131410786852,5.554719358695018
Metabolism,Carbohydrate metabolism,hsa00053,Ascorbate and aldarate metabolism,2/1075,13/7103,0.15384615384615385,1.0165295169946331,0.025189332908184446,0.6071889612904442,0.8860268104667426,0.6638343285849899,ALDH3A2/RGN,2,2.791413237924866,0.6291128103873952,12.385676680250768
NA,NA,hsa03272,Virion - Hepatitis viruses,6/1075,42/7103,0.14285714285714285,0.9439202657807308,-0.15392367735071,0.6272131984533249,0.911335416556113,0.6827961944476143,DPP4/CLDN11/CD9/CLDN7/CLDN14/CD63,6,2.5920265780730896,1.0994662228971843,6.110785071444233
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,31/1075,214/7103,0.14485981308411214,0.957152792871115,-0.2687566738160619,0.6356849294049325,0.919714365947562,0.689073921236254,ZFP36/TNFRSF13C/FOS/JAK3/CDKN1A/HLA-DMB/NFKBIA/BCL2L1/CD4/TGFB3/TGFBR1/ADCY3/CCND3/EGR1/FOSL1/TLN2/TNF/TGFBR2/CREB3L1/MAP3K1/CCND1/HLA-DRB5/ADCY7/ETS2/ICAM1/PIK3R3/PIK3CD/CDKN2A/HLA-DQA2/CCNA2/SLC2A1,31,2.6283633992610302,1.7945016652873083,3.8497006117121355
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,8/1075,57/7103,0.14035087719298245,0.9273602611179109,-0.2325135821632415,0.6485006341624705,0.9342805746408472,0.6999873036008827,DPYS/GSTO2/TYMP/HPRT1/MGST2/CYP2E1/MGST1/IMPDH1,8,2.5465524275805795,1.2119123043844218,5.350988881749571
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,23/1075,162/7103,0.1419753086419753,0.9380935974734425,-0.33658131015628345,0.6654293154128872,0.9471074050844571,0.7095974985462496,STAT3/JAK3/CDKN1A/C3/NFKBIA/PXN/SYK/PMAIP1/CCND3/HDAC4/HPN/CREB3L1/CCND1/GTF2H2/EGR3/PIK3R3/CASP8/PIK3CD/CDKN2A/GTF2H2C/CCNA2/IRF9/TRADD,23,2.57602641401091,1.6573417328938571,4.0039491880139
Organismal Systems,Aging,hsa04211,Longevity regulating pathway,12/1075,86/7103,0.13953488372093023,0.9219686316928069,-0.3074331211172804,0.6666394979273318,0.9471074050844571,0.7095974985462496,SESN3/IGF1/ADIPOR2/ADCY3/CREB3L1/CAMK4/PPARG/IGF1R/EIF4EBP1/ADCY7/PIK3R3/PIK3CD,12,2.5317468902109246,1.3796183147095322,4.646025823049622
Human Diseases,Drug resistance: antineoplastic,hsa01522,Endocrine resistance,13/1075,93/7103,0.13978494623655913,0.9236209052263065,-0.31308691441610287,0.6670373628955522,0.9471074050844571,0.7095974985462496,FOS/CDKN1A/IGF1/ADCY3/MMP2/CCND1/IGF1R/SHC3/ADCY7/PIK3R3/PIK3CD/CDKN2A/DLL3,13,2.536284071017754,1.4149621638369934,4.546225371464743
Metabolism,Glycan biosynthesis and metabolism,hsa00515,Mannose type O-glycan biosynthesis,3/1075,22/7103,0.13636363636363635,0.9010147991543339,-0.19635513178061956,0.6685464035890285,0.9471074050844571,0.7095974985462496,CRPPA/B3GAT1/B3GAT2,3,2.4742071881606766,0.7393835800093069,8.279465997701635
Environmental Information Processing,Signal transduction,hsa04070,Phosphatidylinositol signaling system,13/1075,94/7103,0.13829787234042554,0.9137951509153884,-0.35528390775667745,0.6824840053659456,0.9589463801432786,0.7184675665469766,PIP4K2A/INPP5D/PIP5K1B/IP6K3/PLCB1/ITPKC/PLCD4/PLCB2/PIK3R3/PLCB4/PIK3CD/PLCZ1/ITPR1,13,2.509302325581395,1.4004367018080706,4.4961676261689005
Human Diseases,Substance dependence,hsa05034,Alcoholism,14/1075,101/7103,0.13861386138613863,0.9158830301634815,-0.3595350191381419,0.6825441882196277,0.9589463801432786,0.7184675665469766,SLC29A3/GNB3/CRH/GRIN1/GNB4/HDAC4/CREB3L1/CAMK4/PDYN/SHC3/DRD1/GNG2/ADORA2A/GRIN2B,14,2.5150356896154733,1.4332790520368137,4.413240053324322
Metabolism,Carbohydrate metabolism,hsa00630,Glyoxylate and dicarboxylate metabolism,4/1075,30/7103,0.13333333333333333,0.8809922480620155,-0.2758303141375067,0.686082033964508,0.959950170979147,0.7192196327459863,SHMT1/GLUL/GLDC/ACSS1,4,2.4192248062015502,0.8507406230577568,6.8794747826960085
Metabolism,Glycan biosynthesis and metabolism,hsa00514,Other types of O-glycan biosynthesis,6/1075,45/7103,0.13333333333333333,0.8809922480620155,-0.3381805495910825,0.6953082858623034,0.9688722016114064,0.7259042501237164,GALNT15/ST6GAL2/ST6GAL1/GALNT7/B3GLCT/XXYLT1,6,2.4192248062015502,1.0298306957165562,5.68311731946255
Organismal Systems,Sensory system,hsa04744,Phototransduction,3/1075,23/7103,0.13043478260869565,0.861840242669363,-0.28024430460082767,0.6986563101619194,0.9695638590002147,0.7264224578267864,GUCA1B/CNGA1/RGS9,3,2.366632962588473,0.7094655694325692,7.894606617893993
Human Diseases,Immune disease,hsa05320,Autoimmune thyroid disease,5/1075,38/7103,0.13157894736842105,0.8694002447980416,-0.34086783513067553,0.7018058346135323,0.9699755437748007,0.7267309027662594,HLA-DMB/CD86/CTLA4/HLA-DRB5/HLA-DQA2,5,2.3873929008567933,0.9377781266732533,6.077818090384317
Organismal Systems,Sensory system,hsa04740,Olfactory transduction,16/1075,117/7103,0.13675213675213677,0.9035817928841186,-0.4440640710349275,0.7101792116533903,0.9762641100529436,0.7314424601635059,SLC8A3/SLC8A1/ANO2/CAMK2G/ADCY3/OR2A5/NCALD/RGS2/CAMK2D/ARRB2/OR2T6/PRKG1/OR2L2/OR2L3/OR2K2/OR5V1,16,2.4812562114887697,1.466293319981289,4.198772716996464
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,13/1075,96/7103,0.13541666666666666,0.8947577519379845,-0.4383970453283809,0.7120985273327354,0.9762641100529436,0.7314424601635059,FOS/PIP5K1B/RALGDS/PLA2G4A/PDGFRA/HIF1A/PDGFA/SLC22A4/EIF4EBP1/PDGFRB/PDGFB/PIK3R3/PIK3CD,13,2.4570251937984495,1.3722628522659313,4.399283120571133
Metabolism,Glycan biosynthesis and metabolism,hsa00511,Other glycan degradation,2/1075,16/7103,0.125,0.8259302325581396,-0.2943473080520054,0.7213670977449695,0.9849992499328902,0.7379870541292863,NEU4/NEU3,2,2.2680232558139535,0.5208082763628318,9.876819786422327
Metabolism,Glycan biosynthesis and metabolism,hsa00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,3/1075,24/7103,0.125,0.8259302325581396,-0.3607039997150958,0.7266406209627555,0.9882312445093475,0.7404085485178393,GLCE/HS3ST1/B3GAT3,3,2.268023255813954,0.6818735579005409,7.54381722140812
Metabolism,Amino acid metabolism,hsa00250,"Alanine, aspartate and glutamate metabolism",4/1075,32/7103,0.125,0.8259302325581396,-0.41674064918768416,0.7353478122739736,0.9921359371950438,0.7433340458241505,GLUL/ALDH5A1/GFPT2/GPT,4,2.2680232558139535,0.800634715751447,6.4248144474787345
Organismal Systems,Environmental adaptation,hsa04710,Circadian rhythm,4/1075,32/7103,0.125,0.8259302325581396,-0.41674064918768416,0.7353478122739736,0.9921359371950438,0.7433340458241505,NFIL3/PER1/CRY1/RORA,4,2.2680232558139535,0.800634715751447,6.4248144474787345
Environmental Information Processing,Signal transduction,hsa04012,ErbB signaling pathway,11/1075,84/7103,0.13095238095238096,0.8652602436323367,-0.5245727467660536,0.7448086557949716,0.999879569573894,0.7491357765847751,CDKN1A/NCK2/CAMK2G/CAMK2D/SHC3/EIF4EBP1/NRG3/PAK5/PIK3R3/PIK3CD/AREG,11,2.3760243632336655,1.2636063837369744,4.4677613593435925
Metabolism,Nucleotide metabolism,hsa00240,Pyrimidine metabolism,7/1075,55/7103,0.12727272727272726,0.8409471458773783,-0.5000320112212269,0.7469688549169679,0.999879569573894,0.7491357765847751,ENTPD1/NT5E/DPYS/ENPP1/TYMP/NT5C1A/ENPP3,7,2.3092600422832983,1.0491628302263816,5.0827972448619905
Cellular Processes,Cellular community - eukaryotes,hsa04530,Tight junction,21/1075,156/7103,0.1346153846153846,0.8894633273703041,-0.5894920891753204,0.7547482167590749,0.9999998197716712,0.7492258711601996,RUNX1/MAP3K5/JAM2/CLDN11/CACNA1D/CTTN/MAGI1/YBX3/MICALL2/CLDN7/AFDN/CLDN14/PARD6G/MAP3K1/TUBA1A/CCND1/ACTG1/IGSF5/ACTB/TUBA1B/EZR,21,2.4424865831842575,1.5423553812541133,3.8679417088584804
Genetic Information Processing,"Folding, sorting and degradation",hsa04130,SNARE interactions in vesicular transport,4/1075,33/7103,0.12121212121212122,0.8009020436927414,-0.48408542777543806,0.7576922116634349,0.9999998197716712,0.7492258711601996,GOSR2/STX6/STX3/BET1L,4,2.199295278365046,0.7777316036318056,6.219240286561216
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,17/1075,128/7103,0.1328125,0.8775508720930233,-0.5903322636495044,0.7583088467278856,0.9999998197716712,0.7492258711601996,ALDH3A2/SHMT1/BCAT1/MAT2A/MMAB/MTHFD2/RGN/ALAS1/GCH1/AK7/KYNU/GGH/AK4/PANK1/HAAO/AK5/NMNAT2,17,2.4097747093023254,1.4475423507341432,4.011636790210656
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,22/1075,164/7103,0.13414634146341464,0.8863641520136132,-0.6217227820631618,0.764380879088895,0.9999998197716712,0.7492258711601996,MAP3K5/ERO1A/XBP1/PPP1R15A/SEC24D/RRBP1/HSPA6/DERL3/EDEM1/EIF2AK3/YOD1/HSPH1/TUSC3/HSPA1A/HSPA1B/EDEM2/FBXO6/UBQLN2/CKAP4/CRYAB/DNAJB1/UBXN6,22,2.433976176971072,1.5531576752450282,3.814319772220228
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,26/1075,193/7103,0.13471502590673576,0.8901217014098085,-0.653520929992663,0.7720691112850037,0.9999998197716712,0.7492258711601996,TLR2/FOS/NFKBIA/PXN/SAMHD1/BCL2L1/GNB3/AP1B1/CD4/MAP2K3/GNB4/TAP1/LIMK2/APOBEC3H/TNF/APOBEC3C/TNFRSF1B/GNG2/PAK5/PIK3R3/CASP8/PIK3CD/APOBEC3F/ITPR1/BID/TRADD,26,2.4442944933124475,1.615616507998017,3.698015921761607
Metabolism,Glycan biosynthesis and metabolism,hsa00512,Mucin type O-glycan biosynthesis,4/1075,34/7103,0.11764705882352941,0.7773461012311901,-0.5495392493864124,0.7785477218658562,0.9999998197716712,0.7492258711601996,GALNT15/ST6GALNAC3/GALNT7/B4GALT5,4,2.1346101231190153,0.7561023112406445,6.0263807026929745
Metabolism,Carbohydrate metabolism,hsa00040,Pentose and glucuronate interconversions,2/1075,18/7103,0.1111111111111111,0.7341602067183463,-0.47686369554880353,0.7808638151894791,0.9999998197716712,0.7492258711601996,CRPPA/XYLB,2,2.0160206718346254,0.4671700019281039,8.699915089775015
Metabolism,Glycan biosynthesis and metabolism,hsa00541,Biosynthesis of various nucleotide sugars,2/1075,18/7103,0.1111111111111111,0.7341602067183463,-0.47686369554880353,0.7808638151894791,0.9999998197716712,0.7492258711601996,UAP1L1/UAP1,2,2.0160206718346254,0.4671700019281039,8.699915089775015
Organismal Systems,Digestive system,hsa04980,Cobalamin transport and metabolism,2/1075,18/7103,0.1111111111111111,0.7341602067183463,-0.47686369554880353,0.7808638151894791,0.9999998197716712,0.7492258711601996,MMAB/ABCD4,2,2.0160206718346254,0.4671700019281039,8.699915089775015
Organismal Systems,Nervous system,hsa04722,Neurotrophin signaling pathway,15/1075,116/7103,0.12931034482758622,0.854410585404972,-0.6676077460815131,0.7845249479924092,0.9999998197716712,0.7492258711601996,NGFR/MAP3K5/PRKCD/NFKBIA/CAMK2G/ARHGDIB/MAP3K1/CAMK4/ZNF274/CAMK2D/SH2B3/SHC3/PIK3R3/PIK3CD/SH2B2,15,2.3462309542902964,1.3654998872570694,4.031343936562054
Metabolism,Lipid metabolism,hsa00600,Sphingolipid metabolism,6/1075,51/7103,0.11764705882352941,0.7773461012311901,-0.673856132004388,0.8049566644644051,0.9999998197716712,0.7492258711601996,SPTLC3/UGCG/NEU4/B4GALT5/SMPD3/NEU3,6,2.1346101231190153,0.9140513755046611,4.985015612723557
Metabolism,Glycan biosynthesis and metabolism,hsa00531,Glycosaminoglycan degradation,2/1075,19/7103,0.10526315789473684,0.6955201958384333,-0.5611822940941468,0.8062088632062859,0.9999998197716712,0.7492258711601996,HPSE2/HPSE,2,1.9099143206854348,0.4442876151760701,8.210385767592692
Genetic Information Processing,Information processing in viruses,hsa03265,"Virion - Ebolavirus, Lyssavirus and Morbillivirus",1/1075,10/7103,0.1,0.6607441860465116,-0.4533360575249714,0.8064366446440321,0.9999998197716712,0.7492258711601996,NGFR,1,1.814418604651163,0.2320465785233793,14.187301936764317
Metabolism,Lipid metabolism,hsa00561,Glycerolipid metabolism,7/1075,59/7103,0.11864406779661017,0.7839337800551833,-0.7037382399915,0.8099880249521856,0.9999998197716712,0.7492258711601996,ALDH3A2/MGLL/GK/LPL/MOGAT1/PNLIPRP3/LIPG,7,2.152700039416634,0.980978392364768,4.723975059769941
Metabolism,Lipid metabolism,hsa00140,Steroid hormone biosynthesis,4/1075,36/7103,0.1111111111111111,0.7341602067183463,-0.675245408187837,0.8159671553656589,0.9999998197716712,0.7492258711601996,STS/AKR1C3/CYP2E1/HSD17B1,4,2.0160206718346254,0.716262533939952,5.674370997611427
Metabolism,Carbohydrate metabolism,hsa00620,Pyruvate metabolism,5/1075,45/7103,0.1111111111111111,0.7341602067183463,-0.7554284988260067,0.8321974132953532,0.9999998197716712,0.7492258711601996,ALDH3A2/PCK1/LDHA/ACSS1/ME1,5,2.016020671834625,0.7986236694739607,5.089179678260276
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,19/1075,150/7103,0.12666666666666668,0.8369426356589148,-0.8523302009306676,0.8331363511580233,0.9999998197716712,0.7492258711601996,DEPTOR/SGK1/IGF1/DDIT4/FZD5/WNT11/TNF/WNT7A/WNT2B/WNT5A/IGF1R/RPS6/EIF4EBP1/WNT8B/SLC3A2/PIK3R3/PIK3CD/FZD2/WNT6,19,2.298263565891473,1.420396356557444,3.7186911906096354
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,19/1075,151/7103,0.12582781456953643,0.8313999691975974,-0.8842991057744096,0.8413462110050427,0.9999998197716712,0.7492258711601996,SOCS3/FOS/MAP3K5/IL1B/CEBPA/XBP1/ADIPOR2/CXCL8/SDHA/TNF/EIF2AK3/PPARG/NDUFB9/CYP2E1/PIK3R3/CASP8/PIK3CD/LEP/BID,19,2.2830432773756355,1.411238479961691,3.6934130413674473
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,19/1075,152/7103,0.125,0.8259302325581396,-0.9160716500487207,0.8492513363569312,0.9999998197716712,0.7492258711601996,CDKN1A/ZFP36L2/GADD45B/CACNA1D/TGFB3/GADD45A/TGFBR1/CCND3/MAP2K3/CXCL8/TRPV4/TGFBR2/CCND1/EIF4EBP1/PIK3R3/PIK3CD/CDKN2A/ITPR1/CCNA2,19,2.2680232558139535,1.4021979821279704,3.6684758889087243
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,14/1075,116/7103,0.1206896551724138,0.7974498797113072,-0.9288039906652085,0.8565232930332596,0.9999998197716712,0.7492258711601996,SPTLC3/MAP3K5/ADORA1/PLCB1/TNF/GNA12/FCER1G/PLCB2/PIK3R3/PLCB4/PIK3CD/S1PR1/BID/TRADD,14,2.18981555733761,1.2534322943663427,3.8257289178766762
Genetic Information Processing,Chromosome,hsa03082,ATP-dependent chromatin remodeling,10/1075,86/7103,0.11627906976744186,0.7683071930773391,-0.9128385714350079,0.8579763093147298,0.9999998197716712,0.7492258711601996,MORF4L2/GATAD2A/SS18L1/DPF1/BAZ1A/ACTG1/ACTL6B/ACTB/SMARCD2/INO80C,10,2.1097890751757706,1.0929324460923997,4.072721930477591
Metabolism,Metabolism of cofactors and vitamins,hsa00830,Retinol metabolism,5/1075,47/7103,0.10638297872340426,0.7029193468579911,-0.8628830881838666,0.859520322915743,0.9999998197716712,0.7492258711601996,ALDH1A1/CYP26C1/DHRS9/RDH10/PNPLA4,5,1.9302325581395348,0.7661426143721588,4.863060295314759
Environmental Information Processing,Signal transduction,hsa04370,VEGF signaling pathway,6/1075,56/7103,0.10714285714285714,0.7079401993355481,-0.926555858732784,0.8705608935094725,0.9999998197716712,0.7492258711601996,VEGFA/PLA2G4A/PXN/PTGS2/PIK3R3/PIK3CD,6,1.9440199335548172,0.8357544251411517,4.521918626300063
Organismal Systems,Digestive system,hsa04979,Cholesterol metabolism,5/1075,48/7103,0.10416666666666667,0.6882751937984497,-0.9150638897079401,0.8717231502216275,0.9999998197716712,0.7492258711601996,OSBPL5/LPL/LIPG/NCEH1/ANGPTL4,5,1.8900193798449614,0.7508732067036442,4.7573587981271555
Organismal Systems,Nervous system,hsa04721,Synaptic vesicle cycle,8/1075,73/7103,0.1095890410958904,0.7241032175852181,-1.0005489659879787,0.8815685113097173,0.9999998197716712,0.7492258711601996,SLC1A2/CACNA1A/SYT1/RIMS1/SLC1A6/SLC32A1/STX3/SLC17A8,8,1.9884039503026443,0.9558117493377128,4.136536585074138
Metabolism,Amino acid metabolism,hsa00350,Tyrosine metabolism,3/1075,32/7103,0.09375,0.6194476744186046,-0.9110808013553731,0.882733304888603,0.9999998197716712,0.7492258711601996,AOC2/ALDH3A1/AOC3,3,1.701017441860465,0.5200513060667988,5.563797847941305
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,24/1075,195/7103,0.12307692307692308,0.8132236135957067,-1.116788811386257,0.8908370763309155,0.9999998197716712,0.7492258711601996,TBC1D4/PRKCD/CAMK2G/CYBB/TGFB3/TGFBR1/PLCB1/MMP2/PDK3/GYS1/SDHA/TGFBR2/CAMK2D/NCF2/GFPT2/PPIF/NDUFB9/PLCB2/PIK3R3/PLCB4/PIK3CD/COL3A1/SLC2A1/MT-ND6,24,2.233130590339893,1.4549789503303705,3.427453182315434
Metabolism,Lipid metabolism,hsa00071,Fatty acid degradation,4/1075,42/7103,0.09523809523809523,0.6292801771871539,-1.017525478474006,0.8981292163464573,0.9999998197716712,0.7492258711601996,ALDH3A2/ACSL1/ACSL6/ACSBG1,4,1.7280177187153931,0.618494398619213,4.827926078006024
Metabolism,Glycan biosynthesis and metabolism,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,1/1075,14/7103,0.07142857142857142,0.4719601328903654,-0.8351148128223738,0.8997125961873728,0.9999998197716712,0.7492258711601996,CHST2,1,1.296013289036545,0.1702599425291612,9.865212101029822
Metabolism,Carbohydrate metabolism,hsa00650,Butanoate metabolism,2/1075,25/7103,0.08,0.5285953488372093,-0.9970490698915004,0.9101569915325672,0.9999998197716712,0.7492258711601996,ACSM5/ALDH5A1,2,1.4515348837209303,0.3433562370925412,6.136348465663287
Organismal Systems,Digestive system,hsa04977,Vitamin digestion and absorption,2/1075,25/7103,0.08,0.5285953488372093,-0.9970490698915004,0.9101569915325672,0.9999998197716712,0.7492258711601996,ABCD4/CUBN,2,1.4515348837209303,0.3433562370925412,6.136348465663287
NA,NA,hsa04382,Cornified envelope formation,14/1075,124/7103,0.11290322580645161,0.7460015003750937,-1.2049064770012763,0.9128151297515816,0.9999998197716712,0.7492258711601996,SPTLC3/CLDN11/COL4A1/ITGB4/S100A9/UGCG/SLC27A1/S100A8/CLDN7/CLDN14/COL4A2/KAZN/S100A10/S100A6,14,2.048537134283571,1.1748168856050598,3.5720497738483235
Metabolism,Glycan biosynthesis and metabolism,hsa00604,Glycosphingolipid biosynthesis - ganglio series,1/1075,15/7103,0.06666666666666667,0.44049612403100774,-0.9159986188381288,0.9149205181930963,0.9999998197716712,0.7492258711601996,ST6GALNAC3,1,1.2096124031007751,0.15962779911604977,9.16608619449492
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,13/1075,117/7103,0.1111111111111111,0.7341602067183463,-1.224352789570696,0.9169189557020663,0.9999998197716712,0.7492258711601996,CARD11/FOS/NCK2/NFKBIA/CD4/CTLA4/TNF/VAV3/PAK5/PIK3R3/PIK3CD/MAP3K8/GRAP2,13,2.016020671834625,1.1329599694305936,3.5873635952973704
Genetic Information Processing,Information processing in viruses,hsa03250,Viral life cycle - HIV-1,6/1075,62/7103,0.0967741935483871,0.6394298574643661,-1.2041383228541218,0.9239259064541404,0.9999998197716712,0.7492258711601996,ELL2/SAMHD1/CD4/APOBEC3H/APOBEC3C/APOBEC3F,6,1.7558889722430608,0.7578559892558733,4.068247960766378
Organismal Systems,Endocrine system,hsa04914,Progesterone-mediated oocyte maturation,10/1075,95/7103,0.10526315789473684,0.6955201958384333,-1.261627631058803,0.9259311834638657,0.9999998197716712,0.7492258711601996,IGF1/ADCY3/MAD2L2/MOS/IGF1R/ADCY7/PIK3R3/PIK3CD/PGR/CCNA2,10,1.9099143206854345,0.9925873825431658,3.6750141866735553
Metabolism,Lipid metabolism,hsa00120,Primary bile acid biosynthesis,1/1075,16/7103,0.0625,0.4129651162790698,-0.9926602436209414,0.9278240795563047,0.9999998197716712,0.7492258711601996,CYP8B1,1,1.1340116279069767,0.1502442111592374,8.559280669158522
Metabolism,Glycan biosynthesis and metabolism,hsa00603,Glycosphingolipid biosynthesis - globo and isoglobo series,1/1075,16/7103,0.0625,0.4129651162790698,-0.9926602436209414,0.9278240795563047,0.9999998197716712,0.7492258711601996,B3GALT5,1,1.1340116279069767,0.1502442111592374,8.559280669158522
Metabolism,Amino acid metabolism,hsa00310,Lysine degradation,6/1075,63/7103,0.09523809523809523,0.6292801771871539,-1.2480664198024667,0.9306372399440188,0.9999998197716712,0.7492258711601996,ALDH3A2/DOT1L/SETD7/BBOX1/PLOD1/PLOD2,6,1.7280177187153933,0.7462633106909569,4.001329280719438
Human Diseases,Infectious disease: bacterial,hsa05110,Vibrio cholerae infection,4/1075,46/7103,0.08695652173913043,0.5745601617795754,-1.2224045457737112,0.9330732844991476,0.9999998197716712,0.7492258711601996,ERO1A/ADCY3/ACTG1/ACTB,4,1.5777553083923155,0.5669064335651786,4.391045269155388
Metabolism,Metabolism of cofactors and vitamins,hsa00785,Lipoic acid metabolism,1/1075,17/7103,0.058823529411764705,0.38867305061559504,-1.065627384266087,0.9387721696475948,0.9999998197716712,0.7492258711601996,GLDC,1,1.0673050615595077,0.14190164837379654,8.02767344484842
Metabolism,Global and overview maps,hsa01210,2-Oxocarboxylic acid metabolism,2/1075,28/7103,0.07142857142857142,0.4719601328903654,-1.1821986278757717,0.9397936418258491,0.9999998197716712,0.7492258711601996,BCAT1/GPT,2,1.296013289036545,0.30832716965293683,5.447623857637952
Metabolism,Amino acid metabolism,hsa00270,Cysteine and methionine metabolism,4/1075,48/7103,0.08333333333333333,0.5506201550387596,-1.3191483664624006,0.9461147177548278,0.9999998197716712,0.7492258711601996,BCAT1/MAT2A/AHCYL2/LDHA,4,1.5120155038759693,0.5442103636431076,4.2009322804087255
Metabolism,Carbohydrate metabolism,hsa00020,Citrate cycle (TCA cycle),2/1075,29/7103,0.06896551724137931,0.45568564554931834,-1.240292744086593,0.9474138609274373,0.9999998197716712,0.7492258711601996,PCK1/SDHA,2,1.2513231756214915,0.29818631546303875,5.251111833941761
Genetic Information Processing,"Folding, sorting and degradation",hsa03060,Protein export,2/1075,29/7103,0.06896551724137931,0.45568564554931834,-1.240292744086593,0.9474138609274373,0.9999998197716712,0.7492258711601996,SRPRB/SGTA,2,1.2513231756214915,0.29818631546303875,5.251111833941761
Organismal Systems,Endocrine system,hsa04614,Renin-angiotensin system,1/1075,18/7103,0.05555555555555555,0.3670801033591731,-1.135332363799805,0.9480608963804251,0.9999998197716712,0.7492258711601996,NLN,1,1.0080103359173127,0.13443611822626653,7.558123893505932
Human Diseases,Infectious disease: bacterial,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,6/1075,67/7103,0.08955223880597014,0.5917112113849358,-1.4179139811819212,0.9525306919865695,0.9999998197716712,0.7492258711601996,JAM2/NFKBIA/CXCL8/MET/IGSF5/GIT1,6,1.6248524817771608,0.7032350973349915,3.754285867617533
Metabolism,Amino acid metabolism,hsa00380,Tryptophan metabolism,3/1075,40/7103,0.075,0.49555813953488376,-1.3509972207413126,0.953980872156524,0.9999998197716712,0.7492258711601996,ALDH3A2/KYNU/HAAO,3,1.360813953488372,0.42029545618487996,4.405982954986017
