ensembl_id	original_id	gene_symbol	final_name
ENSG00000028277	ENSG00000028277	POU2F2	POU2F2
ENSG00000028310	ENSG00000028310	BRD9	BRD9
ENSG00000028528	ENSG00000028528	SNX1	SNX1
ENSG00000028839	ENSG00000028839	TBPL1	TBPL1
ENSG00000029153	ENSG00000029153	BMAL2	BMAL2
ENSG00000029363	ENSG00000029363	BCLAF1	BCLAF1
ENSG00000029364	ENSG00000029364	SLC39A9	SLC39A9
ENSG00000029534	ENSG00000029534	ANK1	ANK1
ENSG00000029559	ENSG00000029559	IBSP	IBSP
ENSG00000029639	ENSG00000029639	TFB1M	TFB1M
ENSG00000029725	ENSG00000029725	RABEP1	RABEP1
ENSG00000029993	ENSG00000029993	HMGB3	HMGB3
ENSG00000030066	ENSG00000030066	NUP160	NUP160
ENSG00000030110	ENSG00000030110	BAK1	BAK1
ENSG00000030304	ENSG00000030304	MUSK	MUSK
ENSG00000030419	ENSG00000030419	IKZF2	IKZF2
ENSG00000030582	ENSG00000030582	GRN	GRN
ENSG00000031003	ENSG00000031003	FAM13B	FAM13B
ENSG00000031081	ENSG00000031081	ARHGAP31	ARHGAP31
ENSG00000031691	ENSG00000031691	CENPQ	CENPQ
ENSG00000031698	ENSG00000031698	SARS1	SARS1
ENSG00000031823	ENSG00000031823	RANBP3	RANBP3
ENSG00000032219	ENSG00000032219	ARID4A	ARID4A
ENSG00000032389	ENSG00000032389	EIPR1	EIPR1
ENSG00000032444	ENSG00000032444	PNPLA6	PNPLA6
ENSG00000032742	ENSG00000032742	IFT88	IFT88
ENSG00000033011	ENSG00000033011	ALG1	ALG1
ENSG00000033030	ENSG00000033030	ZCCHC8	ZCCHC8
ENSG00000033050	ENSG00000033050	ABCF2	ABCF2
ENSG00000033100	ENSG00000033100	CHPF2	CHPF2
ENSG00000033122	ENSG00000033122	LRRC7	LRRC7
ENSG00000033170	ENSG00000033170	FUT8	FUT8
ENSG00000033178	ENSG00000033178	UBA6	UBA6
ENSG00000033327	ENSG00000033327	GAB2	GAB2
ENSG00000033627	ENSG00000033627	ATP6V0A1	ATP6V0A1
ENSG00000033800	ENSG00000033800	PIAS1	PIAS1
ENSG00000033867	ENSG00000033867	SLC4A7	SLC4A7
ENSG00000034053	ENSG00000034053	APBA2	APBA2
ENSG00000034152	ENSG00000034152	MAP2K3	MAP2K3
ENSG00000034239	ENSG00000034239	CLXN	CLXN
ENSG00000034510	ENSG00000034510	TMSB10	TMSB10
ENSG00000034533	ENSG00000034533	ASTE1	ASTE1
ENSG00000034677	ENSG00000034677	RNF19A	RNF19A
ENSG00000034693	ENSG00000034693	PEX3	PEX3
ENSG00000034713	ENSG00000034713	GABARAPL2	GABARAPL2
ENSG00000034971	ENSG00000034971	MYOC	MYOC
ENSG00000035115	ENSG00000035115	SH3YL1	SH3YL1
ENSG00000035141	ENSG00000035141	FAM136A	FAM136A
ENSG00000035403	ENSG00000035403	VCL	VCL
ENSG00000035499	ENSG00000035499	DEPDC1B	DEPDC1B
ENSG00000035664	ENSG00000035664	DAPK2	DAPK2
ENSG00000035681	ENSG00000035681	NSMAF	NSMAF
ENSG00000035687	ENSG00000035687	ADSS2	ADSS2
ENSG00000035720	ENSG00000035720	STAP1	STAP1
ENSG00000035862	ENSG00000035862	TIMP2	TIMP2
ENSG00000035928	ENSG00000035928	RFC1	RFC1
ENSG00000036054	ENSG00000036054	TBC1D23	TBC1D23
ENSG00000036257	ENSG00000036257	CUL3	CUL3
ENSG00000036448	ENSG00000036448	MYOM2	MYOM2
ENSG00000036473	ENSG00000036473	OTC	OTC
ENSG00000036530	ENSG00000036530	CYP46A1	CYP46A1
ENSG00000036549	ENSG00000036549	ZZZ3	ZZZ3
ENSG00000036565	ENSG00000036565	SLC18A1	SLC18A1
ENSG00000036672	ENSG00000036672	USP2	USP2
ENSG00000036828	ENSG00000036828	CASR	CASR
ENSG00000037042	ENSG00000037042	TUBG2	TUBG2
ENSG00000037241	ENSG00000037241	RPL26L1	RPL26L1
ENSG00000037280	ENSG00000037280	FLT4	FLT4
ENSG00000037474	ENSG00000037474	NSUN2	NSUN2
ENSG00000037637	ENSG00000037637	FBXO42	FBXO42
ENSG00000037749	ENSG00000037749	MFAP3	MFAP3
ENSG00000037757	ENSG00000037757	MRI1	MRI1
ENSG00000037897	ENSG00000037897	METTL1	METTL1
ENSG00000037965	ENSG00000037965	HOXC8	HOXC8
ENSG00000038002	ENSG00000038002	AGA	AGA
ENSG00000038210	ENSG00000038210	PI4K2B	PI4K2B
ENSG00000038219	ENSG00000038219	BOD1L1	BOD1L1
ENSG00000038274	ENSG00000038274	MAT2B	MAT2B
ENSG00000038295	ENSG00000038295	TLL1	TLL1
ENSG00000038358	ENSG00000038358	EDC4	EDC4
ENSG00000038382	ENSG00000038382	TRIO	TRIO
ENSG00000038427	ENSG00000038427	VCAN	VCAN
ENSG00000038532	ENSG00000038532	CLEC16A	CLEC16A
ENSG00000038945	ENSG00000038945	MSR1	MSR1
ENSG00000039068	ENSG00000039068	CDH1	CDH1
ENSG00000039123	ENSG00000039123	MTREX	MTREX
ENSG00000039139	ENSG00000039139	DNAH5	DNAH5
ENSG00000039319	ENSG00000039319	ZFYVE16	ZFYVE16
ENSG00000039523	ENSG00000039523	RIPOR1	RIPOR1
ENSG00000039537	ENSG00000039537	C6	C6
ENSG00000039560	ENSG00000039560	RAI14	RAI14
ENSG00000039600	ENSG00000039600	SOX30	SOX30
ENSG00000039650	ENSG00000039650	PNKP	PNKP
ENSG00000039987	ENSG00000039987	BEST2	BEST2
ENSG00000040199	ENSG00000040199	PHLPP2	PHLPP2
ENSG00000040275	ENSG00000040275	SPDL1	SPDL1
ENSG00000040341	ENSG00000040341	STAU2	STAU2
ENSG00000040487	ENSG00000040487	SLC66A1	SLC66A1
ENSG00000040531	ENSG00000040531	CTNS	CTNS
ENSG00000040608	ENSG00000040608	RTN4R	RTN4R
ENSG00000040633	ENSG00000040633	PHF23	PHF23
ENSG00000040731	ENSG00000040731	CDH10	CDH10
ENSG00000040933	ENSG00000040933	INPP4A	INPP4A
ENSG00000041353	ENSG00000041353	RAB27B	RAB27B
ENSG00000041357	ENSG00000041357	PSMA4	PSMA4
ENSG00000041515	ENSG00000041515	MYO16	MYO16
ENSG00000041802	ENSG00000041802	LSG1	LSG1
ENSG00000041880	ENSG00000041880	PARP3	PARP3
ENSG00000041982	ENSG00000041982	TNC	TNC
ENSG00000041988	ENSG00000041988	THAP3	THAP3
ENSG00000042062	ENSG00000042062	RIPOR3	RIPOR3
ENSG00000042088	ENSG00000042088	TDP1	TDP1
ENSG00000042286	ENSG00000042286	AIFM2	AIFM2
ENSG00000042304	ENSG00000042304	SLC19A4P	SLC19A4P
ENSG00000042317	ENSG00000042317	SPATA7	SPATA7
ENSG00000042429	ENSG00000042429	MED17	MED17
ENSG00000042445	ENSG00000042445	RETSAT	RETSAT
ENSG00000042493	ENSG00000042493	CAPG	CAPG
ENSG00000042753	ENSG00000042753	AP2S1	AP2S1
ENSG00000042781	ENSG00000042781	USH2A	USH2A
ENSG00000042813	ENSG00000042813	ZPBP	ZPBP
ENSG00000042832	ENSG00000042832	TG	TG
ENSG00000042980	ENSG00000042980	ADAM28	ADAM28
ENSG00000043039	ENSG00000043039	BARX2	BARX2
ENSG00000043093	ENSG00000043093	DCUN1D1	DCUN1D1
ENSG00000043143	ENSG00000043143	JADE2	JADE2
ENSG00000043355	ENSG00000043355	ZIC2	ZIC2
ENSG00000043462	ENSG00000043462	LCP2	LCP2
ENSG00000043514	ENSG00000043514	TRIT1	TRIT1
ENSG00000043591	ENSG00000043591	ADRB1	ADRB1
ENSG00000044012	ENSG00000044012	GUCA2B	GUCA2B
ENSG00000044090	ENSG00000044090	CUL7	CUL7
ENSG00000044115	ENSG00000044115	CTNNA1	CTNNA1
ENSG00000044446	ENSG00000044446	PHKA2	PHKA2
ENSG00000044459	ENSG00000044459	CNTLN	CNTLN
ENSG00000044524	ENSG00000044524	EPHA3	EPHA3
ENSG00000044574	ENSG00000044574	HSPA5	HSPA5
ENSG00000046604	ENSG00000046604	DSG2	DSG2
ENSG00000046647	ENSG00000046647	GEMIN8	GEMIN8
ENSG00000046651	ENSG00000046651	OFD1	OFD1
ENSG00000046653	ENSG00000046653	GPM6B	GPM6B
ENSG00000046774	ENSG00000046774	MAGEC2	MAGEC2
ENSG00000046889	ENSG00000046889	PREX2	PREX2
ENSG00000047056	ENSG00000047056	WDR37	WDR37
ENSG00000047188	ENSG00000047188	YTHDC2	YTHDC2
ENSG00000047230	ENSG00000047230	CTPS2	CTPS2
ENSG00000047249	ENSG00000047249	ATP6V1H	ATP6V1H
ENSG00000047315	ENSG00000047315	POLR2B	POLR2B
ENSG00000047346	ENSG00000047346	ATOSA	ATOSA
ENSG00000047365	ENSG00000047365	ARAP2	ARAP2
ENSG00000047410	ENSG00000047410	TPR	TPR
ENSG00000047457	ENSG00000047457	CP	CP
ENSG00000047578	ENSG00000047578	KATNIP	KATNIP
ENSG00000047579	ENSG00000047579	DTNBP1	DTNBP1
ENSG00000047597	ENSG00000047597	XK	XK
ENSG00000047617	ENSG00000047617	ANO2	ANO2
ENSG00000047621	ENSG00000047621	FERRY3	FERRY3
ENSG00000047634	ENSG00000047634	SCML1	SCML1
ENSG00000047644	ENSG00000047644	WWC3	WWC3
ENSG00000047648	ENSG00000047648	ARHGAP6	ARHGAP6
ENSG00000047662	ENSG00000047662	FAM184B	FAM184B
ENSG00000047849	ENSG00000047849	MAP4	MAP4
ENSG00000047932	ENSG00000047932	GOPC	GOPC
ENSG00000047936	ENSG00000047936	ROS1	ROS1
ENSG00000048028	ENSG00000048028	USP28	USP28
ENSG00000048052	ENSG00000048052	HDAC9	HDAC9
ENSG00000048140	ENSG00000048140	TSPAN17	TSPAN17
ENSG00000048162	ENSG00000048162	NOP16	NOP16
ENSG00000048342	ENSG00000048342	CC2D2A	CC2D2A
ENSG00000048392	ENSG00000048392	RRM2B	RRM2B
ENSG00000048405	ENSG00000048405	ZNF800	ZNF800
ENSG00000048462	ENSG00000048462	TNFRSF17	TNFRSF17
ENSG00000048471	ENSG00000048471	SNX29	SNX29
ENSG00000048540	ENSG00000048540	LMO3	LMO3
ENSG00000048544	ENSG00000048544	MRPS10	MRPS10
ENSG00000048545	ENSG00000048545	GUCA1A	GUCA1A
ENSG00000048649	ENSG00000048649	RSF1	RSF1
ENSG00000048707	ENSG00000048707	VPS13D	VPS13D
ENSG00000048740	ENSG00000048740	CELF2	CELF2
ENSG00000048828	ENSG00000048828	FAM120A	FAM120A
ENSG00000048991	ENSG00000048991	R3HDM1	R3HDM1
ENSG00000049089	ENSG00000049089	COL9A2	COL9A2
ENSG00000049130	ENSG00000049130	KITLG	KITLG
ENSG00000049167	ENSG00000049167	ERCC8	ERCC8
ENSG00000049192	ENSG00000049192	ADAMTS6	ADAMTS6
ENSG00000049239	ENSG00000049239	H6PD	H6PD
ENSG00000049245	ENSG00000049245	VAMP3	VAMP3
ENSG00000049246	ENSG00000049246	PER3	PER3
ENSG00000049247	ENSG00000049247	UTS2	UTS2
ENSG00000049249	ENSG00000049249	TNFRSF9	TNFRSF9
ENSG00000049283	ENSG00000049283	EPN3	EPN3
ENSG00000049323	ENSG00000049323	LTBP1	LTBP1
ENSG00000049449	ENSG00000049449	RCN1	RCN1
ENSG00000049540	ENSG00000049540	ELN	ELN
ENSG00000049541	ENSG00000049541	RFC2	RFC2
ENSG00000049618	ENSG00000049618	ARID1B	ARID1B
ENSG00000049656	ENSG00000049656	CLPTM1L	CLPTM1L
ENSG00000049759	ENSG00000049759	NEDD4L	NEDD4L
ENSG00000049768	ENSG00000049768	FOXP3	FOXP3
ENSG00000049769	ENSG00000049769	PPP1R3F	PPP1R3F
ENSG00000049860	ENSG00000049860	HEXB	HEXB
ENSG00000049883	ENSG00000049883	PTCD2	PTCD2
ENSG00000050030	ENSG00000050030	NEXMIF	NEXMIF
ENSG00000050130	ENSG00000050130	JKAMP	JKAMP
ENSG00000050165	ENSG00000050165	DKK3	DKK3
ENSG00000050327	ENSG00000050327	ARHGEF5	ARHGEF5
ENSG00000050344	ENSG00000050344	NFE2L3	NFE2L3
ENSG00000050393	ENSG00000050393	MCUR1	MCUR1
ENSG00000050405	ENSG00000050405	LIMA1	LIMA1
ENSG00000050426	ENSG00000050426	LETMD1	LETMD1
ENSG00000050438	ENSG00000050438	SLC4A8	SLC4A8
ENSG00000050555	ENSG00000050555	LAMC3	LAMC3
ENSG00000050628	ENSG00000050628	PTGER3	PTGER3
ENSG00000050730	ENSG00000050730	TNIP3	TNIP3
ENSG00000050748	ENSG00000050748	MAPK9	MAPK9
ENSG00000050767	ENSG00000050767	COL23A1	COL23A1
ENSG00000050820	ENSG00000050820	BCAR1	BCAR1
ENSG00000051009	ENSG00000051009	FHIP1B	FHIP1B
ENSG00000051108	ENSG00000051108	HERPUD1	HERPUD1
ENSG00000051128	ENSG00000051128	HOMER3	HOMER3
ENSG00000051180	ENSG00000051180	RAD51	RAD51
ENSG00000051341	ENSG00000051341	POLQ	POLQ
ENSG00000051382	ENSG00000051382	PIK3CB	PIK3CB
ENSG00000051523	ENSG00000051523	CYBA	CYBA
ENSG00000051596	ENSG00000051596	THOC3	THOC3
ENSG00000051620	ENSG00000051620	HEBP2	HEBP2
ENSG00000051825	ENSG00000051825	MPHOSPH9	MPHOSPH9
ENSG00000052126	ENSG00000052126	PLEKHA5	PLEKHA5
ENSG00000052344	ENSG00000052344	PRSS8	PRSS8
ENSG00000052723	ENSG00000052723	SIKE1	SIKE1
ENSG00000052749	ENSG00000052749	RRP12	RRP12
ENSG00000052795	ENSG00000052795	FNIP2	FNIP2
ENSG00000052802	ENSG00000052802	MSMO1	MSMO1
ENSG00000052841	ENSG00000052841	TTC17	TTC17
ENSG00000052850	ENSG00000052850	ALX4	ALX4
ENSG00000053108	ENSG00000053108	FSTL4	FSTL4
ENSG00000053254	ENSG00000053254	FOXN3	FOXN3
ENSG00000053328	ENSG00000053328	METTL24	METTL24
ENSG00000053371	ENSG00000053371	AKR7A2	AKR7A2
ENSG00000053372	ENSG00000053372	MRTO4	MRTO4
ENSG00000053438	ENSG00000053438	NNAT	NNAT
ENSG00000053501	ENSG00000053501	USE1	USE1
ENSG00000053524	ENSG00000053524	MCF2L2	MCF2L2
ENSG00000053702	ENSG00000053702	NRIP2	NRIP2
ENSG00000053747	ENSG00000053747	LAMA3	LAMA3
ENSG00000053770	ENSG00000053770	AP5M1	AP5M1
ENSG00000053900	ENSG00000053900	ANAPC4	ANAPC4
ENSG00000053918	ENSG00000053918	KCNQ1	KCNQ1
ENSG00000054116	ENSG00000054116	TRAPPC3	TRAPPC3
ENSG00000054118	ENSG00000054118	THRAP3	THRAP3
ENSG00000054148	ENSG00000054148	PHPT1	PHPT1
ENSG00000054179	ENSG00000054179	ENTPD2	ENTPD2
ENSG00000054219	ENSG00000054219	LY75	LY75
ENSG00000054267	ENSG00000054267	ARID4B	ARID4B
ENSG00000054277	ENSG00000054277	OPN3	OPN3
ENSG00000054282	ENSG00000054282	SDCCAG8	SDCCAG8
ENSG00000054356	ENSG00000054356	PTPRN	PTPRN
ENSG00000054392	ENSG00000054392	HHAT	HHAT
ENSG00000054523	ENSG00000054523	KIF1B	KIF1B
ENSG00000054598	ENSG00000054598	FOXC1	FOXC1
ENSG00000054611	ENSG00000054611	TBC1D22A	TBC1D22A
ENSG00000054654	ENSG00000054654	SYNE2	SYNE2
ENSG00000054690	ENSG00000054690	PLEKHH1	PLEKHH1
ENSG00000054793	ENSG00000054793	ATP9A	ATP9A
ENSG00000054796	ENSG00000054796	SPO11	SPO11
ENSG00000054803	ENSG00000054803	CBLN4	CBLN4
ENSG00000054938	ENSG00000054938	CHRDL2	CHRDL2
ENSG00000054965	ENSG00000054965	FAM168A	FAM168A
ENSG00000054967	ENSG00000054967	RELT	RELT
ENSG00000054983	ENSG00000054983	GALC	GALC
ENSG00000055044	ENSG00000055044	NOP58	NOP58
ENSG00000055070	ENSG00000055070	SZRD1	SZRD1
ENSG00000055118	ENSG00000055118	KCNH2	KCNH2
ENSG00000055130	ENSG00000055130	CUL1	CUL1
ENSG00000055147	ENSG00000055147	FAM114A2	FAM114A2
ENSG00000055163	ENSG00000055163	CYFIP2	CYFIP2
ENSG00000055208	ENSG00000055208	TAB2	TAB2
ENSG00000055211	ENSG00000055211	GINM1	GINM1
ENSG00000055332	ENSG00000055332	EIF2AK2	EIF2AK2
ENSG00000055483	ENSG00000055483	USP36	USP36
ENSG00000055609	ENSG00000055609	KMT2C	KMT2C
ENSG00000055732	ENSG00000055732	MCOLN3	MCOLN3
ENSG00000055813	ENSG00000055813	CCDC85A	CCDC85A
ENSG00000055917	ENSG00000055917	PUM2	PUM2
ENSG00000055950	ENSG00000055950	MRPL43	MRPL43
ENSG00000055955	ENSG00000055955	ITIH4	ITIH4
ENSG00000055957	ENSG00000055957	ITIH1	ITIH1
ENSG00000056050	ENSG00000056050	HPF1	HPF1
ENSG00000056097	ENSG00000056097	ZFR	ZFR
ENSG00000056277	ENSG00000056277	ZNF280C	ZNF280C
ENSG00000056291	ENSG00000056291	NPFFR2	NPFFR2
ENSG00000056487	ENSG00000056487	PHF21B	PHF21B
ENSG00000056558	ENSG00000056558	TRAF1	TRAF1
ENSG00000056586	ENSG00000056586	RC3H2	RC3H2
ENSG00000056736	ENSG00000056736	IL17RB	IL17RB
ENSG00000056972	ENSG00000056972	TRAF3IP2	TRAF3IP2
ENSG00000056998	ENSG00000056998	GYG2	GYG2
ENSG00000057019	ENSG00000057019	DCBLD2	DCBLD2
ENSG00000057149	ENSG00000057149	SERPINB3	SERPINB3
ENSG00000057252	ENSG00000057252	SOAT1	SOAT1
ENSG00000057294	ENSG00000057294	PKP2	PKP2
ENSG00000057468	ENSG00000057468	MSH4	MSH4
ENSG00000057593	ENSG00000057593	F7	F7
ENSG00000057608	ENSG00000057608	GDI2	GDI2
ENSG00000057657	ENSG00000057657	PRDM1	PRDM1
ENSG00000057663	ENSG00000057663	ATG5	ATG5
ENSG00000057704	ENSG00000057704	TMCC3	TMCC3
ENSG00000057757	ENSG00000057757	PITHD1	PITHD1
ENSG00000057935	ENSG00000057935	MTA3	MTA3
ENSG00000058056	ENSG00000058056	USP13	USP13
ENSG00000058063	ENSG00000058063	ATP11B	ATP11B
ENSG00000058085	ENSG00000058085	LAMC2	LAMC2
ENSG00000058091	ENSG00000058091	CDK14	CDK14
ENSG00000058262	ENSG00000058262	SEC61A1	SEC61A1
ENSG00000058272	ENSG00000058272	PPP1R12A	PPP1R12A
ENSG00000058335	ENSG00000058335	RASGRF1	RASGRF1
ENSG00000058404	ENSG00000058404	CAMK2B	CAMK2B
ENSG00000058453	ENSG00000058453	CROCC	CROCC
ENSG00000058600	ENSG00000058600	POLR3E	POLR3E
ENSG00000058668	ENSG00000058668	ATP2B4	ATP2B4
ENSG00000058673	ENSG00000058673	ZC3H11A	ZC3H11A
ENSG00000058729	ENSG00000058729	RIOK2	RIOK2
ENSG00000058799	ENSG00000058799	YIPF1	YIPF1
ENSG00000058804	ENSG00000058804	NDC1	NDC1
ENSG00000058866	ENSG00000058866	DGKG	DGKG
ENSG00000059122	ENSG00000059122	FLYWCH1	FLYWCH1
ENSG00000059145	ENSG00000059145	UNKL	UNKL
ENSG00000059377	ENSG00000059377	TBXAS1	TBXAS1
ENSG00000059378	ENSG00000059378	PARP12	PARP12
ENSG00000059573	ENSG00000059573	ALDH18A1	ALDH18A1
ENSG00000059588	ENSG00000059588	TARBP1	TARBP1
ENSG00000059691	ENSG00000059691	GATB	GATB
ENSG00000059728	ENSG00000059728	MXD1	MXD1
ENSG00000059758	ENSG00000059758	CDK17	CDK17
ENSG00000059769	ENSG00000059769	DNAJC25	DNAJC25
ENSG00000059804	ENSG00000059804	SLC2A3	SLC2A3
ENSG00000059915	ENSG00000059915	PSD	PSD
ENSG00000060069	ENSG00000060069	CTDP1	CTDP1
ENSG00000060138	ENSG00000060138	YBX3	YBX3
ENSG00000060140	ENSG00000060140	STYK1	STYK1
ENSG00000060237	ENSG00000060237	WNK1	WNK1
ENSG00000060303	ENSG00000060303	RPS17P5	RPS17P5
ENSG00000060339	ENSG00000060339	CCAR1	CCAR1
ENSG00000060491	ENSG00000060491	OGFR	OGFR
ENSG00000060558	ENSG00000060558	GNA15	GNA15
ENSG00000060566	ENSG00000060566	CREB3L3	CREB3L3
ENSG00000060642	ENSG00000060642	PIGV	PIGV
ENSG00000060656	ENSG00000060656	PTPRU	PTPRU
ENSG00000060688	ENSG00000060688	SNRNP40	SNRNP40
ENSG00000060709	ENSG00000060709	RIMBP2	RIMBP2
ENSG00000060718	ENSG00000060718	COL11A1	COL11A1
ENSG00000060749	ENSG00000060749	QSER1	QSER1
ENSG00000060762	ENSG00000060762	MPC1	MPC1
ENSG00000060971	ENSG00000060971	ACAA1	ACAA1
ENSG00000060982	ENSG00000060982	BCAT1	BCAT1
ENSG00000061273	ENSG00000061273	HDAC7	HDAC7
ENSG00000061337	ENSG00000061337	LZTS1	LZTS1
ENSG00000061455	ENSG00000061455	PRDM6	PRDM6
ENSG00000061492	ENSG00000061492	WNT8A	WNT8A
ENSG00000061656	ENSG00000061656	SPAG4	SPAG4
ENSG00000061676	ENSG00000061676	NCKAP1	NCKAP1
ENSG00000061794	ENSG00000061794	MRPS35	MRPS35
ENSG00000061918	ENSG00000061918	GUCY1B1	GUCY1B1
ENSG00000061936	ENSG00000061936	SFSWAP	SFSWAP
ENSG00000061938	ENSG00000061938	TNK2	TNK2
ENSG00000061987	ENSG00000061987	MON2	MON2
ENSG00000062038	ENSG00000062038	CDH3	CDH3
ENSG00000062096	ENSG00000062096	ARSF	ARSF
ENSG00000062194	ENSG00000062194	GPBP1	GPBP1
ENSG00000062282	ENSG00000062282	DGAT2	DGAT2
ENSG00000062370	ENSG00000062370	ZNF112	ZNF112
ENSG00000062485	ENSG00000062485	CS	CS
ENSG00000062524	ENSG00000062524	LTK	LTK
ENSG00000062582	ENSG00000062582	MRPS24	MRPS24
ENSG00000062598	ENSG00000062598	ELMO2	ELMO2
ENSG00000062650	ENSG00000062650	WAPL	WAPL
ENSG00000062716	ENSG00000062716	VMP1	VMP1
ENSG00000062725	ENSG00000062725	APPBP2	APPBP2
ENSG00000062822	ENSG00000062822	POLD1	POLD1
ENSG00000063015	ENSG00000063015	SEZ6	SEZ6
ENSG00000063046	ENSG00000063046	EIF4B	EIF4B
ENSG00000063127	ENSG00000063127	SLC6A16	SLC6A16
ENSG00000063169	ENSG00000063169	BICRA	BICRA
ENSG00000063176	ENSG00000063176	SPHK2	SPHK2
ENSG00000063177	ENSG00000063177	RPL18	RPL18
ENSG00000063180	ENSG00000063180	CA11	CA11
ENSG00000063241	ENSG00000063241	ISOC2	ISOC2
ENSG00000063244	ENSG00000063244	U2AF2	U2AF2
ENSG00000063245	ENSG00000063245	EPN1	EPN1
ENSG00000063322	ENSG00000063322	MED29	MED29
ENSG00000063438	ENSG00000063438	AHRR	AHRR
ENSG00000063515	ENSG00000063515	GSC2	GSC2
ENSG00000063587	ENSG00000063587	ZNF275	ZNF275
ENSG00000063601	ENSG00000063601	MTMR1	MTMR1
ENSG00000063660	ENSG00000063660	GPC1	GPC1
ENSG00000063761	ENSG00000063761	ADCK1	ADCK1
ENSG00000063854	ENSG00000063854	HAGH	HAGH
ENSG00000063978	ENSG00000063978	RNF4	RNF4
ENSG00000064012	ENSG00000064012	CASP8	CASP8
ENSG00000064042	ENSG00000064042	LIMCH1	LIMCH1
ENSG00000064102	ENSG00000064102	INTS13	INTS13
ENSG00000064115	ENSG00000064115	TM7SF3	TM7SF3
ENSG00000064195	ENSG00000064195	DLX3	DLX3
ENSG00000064199	ENSG00000064199	SPA17	SPA17
ENSG00000064201	ENSG00000064201	TSPAN32	TSPAN32
ENSG00000064205	ENSG00000064205	CCN5	CCN5
ENSG00000064218	ENSG00000064218	DMRT3	DMRT3
ENSG00000064225	ENSG00000064225	ST3GAL6	ST3GAL6
ENSG00000064270	ENSG00000064270	ATP2C2	ATP2C2
ENSG00000064300	ENSG00000064300	NGFR	NGFR
ENSG00000064309	ENSG00000064309	CDON	CDON
ENSG00000064313	ENSG00000064313	TAF2	TAF2
ENSG00000064393	ENSG00000064393	HIPK2	HIPK2
ENSG00000064419	ENSG00000064419	TNPO3	TNPO3
ENSG00000064489	ENSG00000064489	BORCS8-MEF2B	BORCS8-MEF2B
ENSG00000064490	ENSG00000064490	RFXANK	RFXANK
ENSG00000064545	ENSG00000064545	TMEM161A	TMEM161A
ENSG00000064547	ENSG00000064547	LPAR2	LPAR2
ENSG00000064601	ENSG00000064601	CTSA	CTSA
ENSG00000064607	ENSG00000064607	SUGP2	SUGP2
ENSG00000064651	ENSG00000064651	SLC12A2	SLC12A2
ENSG00000064652	ENSG00000064652	SNX24	SNX24
ENSG00000064655	ENSG00000064655	EYA2	EYA2
ENSG00000064666	ENSG00000064666	CNN2	CNN2
ENSG00000064687	ENSG00000064687	ABCA7	ABCA7
ENSG00000064692	ENSG00000064692	SNCAIP	SNCAIP
ENSG00000064703	ENSG00000064703	DDX20	DDX20
ENSG00000064726	ENSG00000064726	BTBD1	BTBD1
ENSG00000064763	ENSG00000064763	FAR2	FAR2
ENSG00000064787	ENSG00000064787	BCAS1	BCAS1
ENSG00000064835	ENSG00000064835	POU1F1	POU1F1
ENSG00000064886	ENSG00000064886	CHI3L2	CHI3L2
ENSG00000064932	ENSG00000064932	SBNO2	SBNO2
ENSG00000064933	ENSG00000064933	PMS1	PMS1
ENSG00000064961	ENSG00000064961	HMG20B	HMG20B
ENSG00000064989	ENSG00000064989	CALCRL	CALCRL
ENSG00000064995	ENSG00000064995	TAF11	TAF11
ENSG00000064999	ENSG00000064999	ANKS1A	ANKS1A
ENSG00000065000	ENSG00000065000	AP3D1	AP3D1
ENSG00000065029	ENSG00000065029	ZNF76	ZNF76
ENSG00000065054	ENSG00000065054	NHERF2	NHERF2
ENSG00000065057	ENSG00000065057	NTHL1	NTHL1
ENSG00000065060	ENSG00000065060	BLTP3A	BLTP3A
ENSG00000065135	ENSG00000065135	GNAI3	GNAI3
ENSG00000065150	ENSG00000065150	IPO5	IPO5
ENSG00000065154	ENSG00000065154	OAT	OAT
ENSG00000065183	ENSG00000065183	WDR3	WDR3
ENSG00000065243	ENSG00000065243	PKN2	PKN2
ENSG00000065268	ENSG00000065268	WDR18	WDR18
ENSG00000065308	ENSG00000065308	TRAM2	TRAM2
ENSG00000065320	ENSG00000065320	NTN1	NTN1
ENSG00000065325	ENSG00000065325	GLP2R	GLP2R
ENSG00000065328	ENSG00000065328	MCM10	MCM10
ENSG00000065357	ENSG00000065357	DGKA	DGKA
ENSG00000065361	ENSG00000065361	ERBB3	ERBB3
ENSG00000065371	ENSG00000065371	ROPN1	ROPN1
ENSG00000065413	ENSG00000065413	ANKRD44	ANKRD44
ENSG00000065427	ENSG00000065427	KARS1	KARS1
ENSG00000065457	ENSG00000065457	ADAT1	ADAT1
ENSG00000065485	ENSG00000065485	PDIA5	PDIA5
ENSG00000065491	ENSG00000065491	TBC1D22B	TBC1D22B
ENSG00000065518	ENSG00000065518	NDUFB4	NDUFB4
ENSG00000065526	ENSG00000065526	SPEN	SPEN
ENSG00000065534	ENSG00000065534	MYLK	MYLK
ENSG00000065548	ENSG00000065548	ZC3H15	ZC3H15
ENSG00000065559	ENSG00000065559	MAP2K4	MAP2K4
ENSG00000065600	ENSG00000065600	PACC1	PACC1
ENSG00000065609	ENSG00000065609	SNAP91	SNAP91
ENSG00000065613	ENSG00000065613	SLK	SLK
ENSG00000065615	ENSG00000065615	CYB5R4	CYB5R4
ENSG00000065618	ENSG00000065618	COL17A1	COL17A1
